Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,285,1812.1,1278.3063,9.994913,2510.3,Continuing
2,169,1250.5,4014548.5,756408.94,2510.3,Continuing
3,34,1730.2,591178.6,80421.75,2510.3,Continuing
4,16,1328.3,216699.81,30669.281,2510.3,Continuing
5,208,1153.4,2982.4824,328.24838,2510.3,Continuing
6,291,1577.8,1905.0824,47.4451,2510.3,Continuing
7,21,1860.3,1776.4644,33.573345,2510.3,Continuing
8,296,1681.2,1835.8469,35.754173,2510.3,Continuing
9,246,1564.0,1785.193,88.98906,2510.3,Continuing
10,142,1340.1,1689.9814,70.101135,2510.3,Continuing
11,305,1139.7,1897.8258,64.816376,2510.3,Continuing
12,204,2005.5,2036.4915,80.28889,2510.3,Continuing
13,224,1792.2,1963.2063,60.493664,2510.3,Continuing
14,68,2006.0,1954.9243,66.40465,2510.3,Continuing
15,265,1680.6,1854.075,108.58034,2510.3,Continuing
16,19,1723.2,1880.5863,61.35449,2510.3,Continuing
17,47,1228.9,1696.0529,71.081245,2510.3,Continuing
18,172,1164.4,7040.307,2235.4812,2510.3,Continuing
19,227,1874.6,1653.9819,58.053406,2510.3,Continuing
20,64,1661.2,1692.1044,60.65398,2510.3,Continuing
21,79,1641.2,1752.2893,56.49112,2510.3,Continuing
22,244,1081.1,1726.8628,119.17627,2510.3,Continuing
23,45,1716.3,1683.3303,58.66259,2510.3,Continuing
24,275,1392.4,1679.6003,55.237988,2510.3,Continuing
25,260,1599.4,1622.8818,51.898514,2510.3,Continuing
26,194,1233.3,1582.5413,56.10761,2510.3,Continuing
27,252,1730.2,1567.8086,54.970856,2510.3,Continuing
28,127,1737.2,1496.8583,49.130417,2510.3,Continuing
29,192,1674.6,1549.2358,50.305847,2510.3,Continuing
30,187,1870.6,1477.3447,59.268402,2510.3,Continuing
31,27,1825.8,1636.8955,61.032024,2510.3,Continuing
32,171,1837.9,1794.4817,66.607254,2510.3,Continuing
33,140,1521.3,1494.4952,53.08248,2510.3,Continuing
34,26,1236.6,1465.763,70.77383,2510.3,Continuing
35,107,1309.1,1453.8643,65.180336,2510.3,Continuing
36,41,1169.4,1416.9369,51.58466,2510.3,Continuing
37,77,1653.6,1397.554,53.686367,2510.3,Continuing
38,279,1805.2,1412.4005,49.2221,2510.3,Continuing
39,193,1784.5,1391.628,58.547348,2510.3,Continuing
40,119,1736.3,1618.3628,65.668785,2510.3,Continuing
41,158,1688.1,1676.2034,66.42766,2510.3,Continuing
42,150,1846.5,1673.7839,63.328514,2510.3,Continuing
43,188,1681.2,1684.1821,65.576454,2510.3,Continuing
44,33,1819.0,1617.1084,57.44462,2510.3,Continuing
