Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1217.2684,10.593242,2510.3,Continuing
2,34,1730.2,1090110.6,235409.66,2510.3,Continuing
3,169,1250.5,4543.079,1097.0117,2510.3,Continuing
4,208,1153.4,1478.2792,307.9375,2510.3,Continuing
5,205,1730.2,1776.492,46.25069,2510.3,Continuing
6,115,1536.5,1645.4905,42.287117,2510.3,Continuing
7,252,1730.2,1658.579,38.375328,2510.3,Continuing
8,265,1680.6,1215.598,409.18973,2510.3,Continuing
9,244,1081.1,1998.2953,74.970276,2510.3,Continuing
10,212,2249.6,2119.8096,51.89707,2510.3,Continuing
11,191,2411.5,2225.183,58.45748,2510.3,Continuing
12,71,2501.1,2476.827,67.562126,2510.3,Continuing
13,99,2411.5,2427.2908,58.72169,2510.3,Continuing
14,31,2487.3,2295.744,55.23427,2510.3,Continuing
15,306,2510.3,2375.5024,65.38189,2510.3,Max Yield Strength reached
