Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1288.4811,11.308154,2510.3,Continuing
2,6,1605.4,2221253.5,348498.2,2510.3,Continuing
3,34,1730.2,1622404.8,178597.92,2510.3,Continuing
4,169,1250.5,8167.328,950.652,2510.3,Continuing
5,283,1130.4,3569.105,529.6226,2510.3,Continuing
6,71,2501.1,2475.3777,49.021236,2510.3,Continuing
7,273,2402.3,2446.9175,41.67982,2510.3,Continuing
8,99,2411.5,2409.8298,42.59885,2510.3,Continuing
9,31,2487.3,2364.125,43.21405,2510.3,Continuing
10,118,1603.3,2566.177,49.29412,2510.3,Continuing
11,212,2249.6,2424.0435,49.991592,2510.3,Continuing
12,306,2510.3,2451.6006,63.689133,2510.3,Max Yield Strength reached
