Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1279.5295,11.386968,2510.3,Continuing
2,6,1605.4,2318472.5,354025.8,2510.3,Continuing
3,34,1730.2,1749373.5,182534.45,2510.3,Continuing
4,169,1250.5,7922.7236,1017.7019,2510.3,Continuing
5,283,1130.4,3792.271,514.24164,2510.3,Continuing
6,71,2501.1,2507.065,53.33252,2510.3,Continuing
7,273,2402.3,2506.598,43.10904,2510.3,Continuing
8,99,2411.5,2378.8325,40.02828,2510.3,Continuing
9,31,2487.3,2357.2144,42.89118,2510.3,Continuing
10,118,1603.3,2513.2817,48.459328,2510.3,Continuing
11,212,2249.6,2458.2925,46.730854,2510.3,Continuing
12,306,2510.3,2408.5996,57.364475,2510.3,Max Yield Strength reached
