Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1297.7948,11.0704565,2510.3,Continuing
2,6,1605.4,2385746.8,363273.94,2510.3,Continuing
3,34,1730.2,1793927.9,182360.39,2510.3,Continuing
4,169,1250.5,8600.287,1032.0887,2510.3,Continuing
5,283,1130.4,3815.8093,536.5987,2510.3,Continuing
6,71,2501.1,2574.1323,51.731113,2510.3,Continuing
7,273,2402.3,2418.361,41.64703,2510.3,Continuing
8,99,2411.5,2382.9045,42.433838,2510.3,Continuing
9,31,2487.3,2401.1924,43.82428,2510.3,Continuing
10,118,1603.3,2533.4348,50.09516,2510.3,Continuing
11,212,2249.6,2461.508,48.02558,2510.3,Continuing
12,306,2510.3,2575.1418,68.73717,2510.3,Max Yield Strength reached
