Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1211.469,10.2945385,2510.3,Continuing
2,34,1730.2,919358.4,233703.47,2510.3,Continuing
3,169,1250.5,3676.8838,1074.4537,2510.3,Continuing
4,205,1730.2,1727.1625,41.743404,2510.3,Continuing
5,208,1153.4,1637.6865,425.4364,2510.3,Continuing
6,115,1536.5,1654.9839,41.60925,2510.3,Continuing
7,252,1730.2,1625.4789,36.123535,2510.3,Continuing
8,265,1680.6,1644.5968,590.2536,2510.3,Continuing
9,212,2249.6,2028.9567,47.996502,2510.3,Continuing
10,191,2411.5,2205.1653,52.164433,2510.3,Continuing
11,71,2501.1,2505.4124,61.447815,2510.3,Continuing
12,99,2411.5,2382.3276,55.63415,2510.3,Continuing
13,273,2402.3,2384.2095,56.476242,2510.3,Continuing
14,296,1681.2,2418.6006,114.46515,2510.3,Continuing
15,31,2487.3,2355.6953,58.06313,2510.3,Continuing
16,292,2372.4,2400.715,60.029762,2510.3,Continuing
17,306,2510.3,2385.1304,57.728596,2510.3,Max Yield Strength reached
