Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1691.0605,14.13193,2510.3,Continuing
2,34,1730.2,4611502.5,809031.0,2510.3,Continuing
3,169,1250.5,19627.01,2313.258,2510.3,Continuing
4,265,1680.6,5768.4805,351.7083,2510.3,Continuing
5,283,1130.4,3814.2927,283.7843,2510.3,Continuing
6,71,2501.1,2504.5945,49.06291,2510.3,Continuing
7,31,2487.3,2427.0154,43.62727,2510.3,Continuing
8,118,1603.3,2541.939,43.40526,2510.3,Continuing
9,6,1605.4,2811.927,71.27712,2510.3,Continuing
10,296,1681.2,2527.0217,95.274605,2510.3,Continuing
11,99,2411.5,2334.017,46.290417,2510.3,Continuing
12,289,1571.2,2364.9753,42.66663,2510.3,Continuing
13,306,2510.3,2613.303,49.696575,2510.3,Max Yield Strength reached
