Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1203.2087,10.449228,2510.3,Continuing
2,34,1730.2,1007247.75,230224.27,2510.3,Continuing
3,169,1250.5,3501.8606,957.72986,2510.3,Continuing
4,208,1153.4,1624.4838,333.37143,2510.3,Continuing
5,205,1730.2,1747.7235,46.238735,2510.3,Continuing
6,115,1536.5,1636.0765,40.39887,2510.3,Continuing
7,265,1680.6,993.45013,303.67682,2510.3,Continuing
8,244,1081.1,1772.9484,69.10231,2510.3,Continuing
9,71,2501.1,1843.4857,49.561665,2510.3,Continuing
10,191,2411.5,2456.5962,56.19612,2510.3,Continuing
11,99,2411.5,2326.9434,52.95826,2510.3,Continuing
12,273,2402.3,2412.948,56.756084,2510.3,Continuing
13,31,2487.3,2335.2454,56.81711,2510.3,Continuing
14,292,2372.4,2405.2197,58.559734,2510.3,Continuing
15,106,2381.6,2334.0403,54.855087,2510.3,Continuing
16,306,2510.3,2331.8596,55.909973,2510.3,Max Yield Strength reached
