Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1232.6367,10.006977,2510.3,Continuing
2,34,1730.2,2242474.5,588001.0,2510.3,Continuing
3,265,1680.6,4598.4756,395.4484,2510.3,Continuing
4,169,1250.5,2012.1295,249.6636,2510.3,Continuing
5,71,2501.1,2495.2688,45.90345,2510.3,Continuing
6,31,2487.3,2411.538,38.920677,2510.3,Continuing
7,118,1603.3,2637.228,41.48229,2510.3,Continuing
8,26,1236.6,4786.305,197.67346,2510.3,Continuing
9,273,2402.3,2381.5854,43.440506,2510.3,Continuing
10,40,2157.3,2315.2349,39.42902,2510.3,Continuing
11,106,2381.6,2346.474,39.61673,2510.3,Continuing
12,99,2411.5,2390.663,43.29259,2510.3,Continuing
13,306,2510.3,2384.63,43.418842,2510.3,Max Yield Strength reached
