Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1298.3354,10.603637,2510.3,Continuing
2,204,2005.5,1378.2388,80.46293,2510.3,Continuing
3,169,1250.5,3723737.5,1037288.6,2510.3,Continuing
4,34,1730.2,403594.03,87724.58,2510.3,Continuing
5,208,1153.4,3561.1304,953.60626,2510.3,Continuing
6,68,2006.0,1987.6921,40.195885,2510.3,Continuing
7,224,1792.2,2021.45,38.630875,2510.3,Continuing
8,64,1661.2,1964.1267,36.679317,2510.3,Continuing
9,291,1577.8,2639.6006,74.2099,2510.3,Continuing
10,185,1998.6,1912.0094,42.526062,2510.3,Continuing
11,205,1730.2,1908.116,41.152065,2510.3,Continuing
12,108,1164.4,1777.0789,38.853283,2510.3,Continuing
13,296,1681.2,2872.189,146.43445,2510.3,Continuing
14,172,1164.4,3258.358,168.92302,2510.3,Continuing
15,19,1723.2,1774.3536,46.3548,2510.3,Continuing
16,280,1730.2,1651.9978,42.011864,2510.3,Continuing
17,227,1874.6,1661.4899,41.026,2510.3,Continuing
18,79,1641.2,1683.9224,43.066612,2510.3,Continuing
19,275,1392.4,1707.1526,44.797188,2510.3,Continuing
20,203,1688.1,1614.6454,41.956703,2510.3,Continuing
21,45,1716.3,1610.1932,43.822594,2510.3,Continuing
22,260,1599.4,1567.9514,42.23291,2510.3,Continuing
23,244,1081.1,1579.8972,58.64556,2510.3,Continuing
24,6,1605.4,1635.4865,60.0114,2510.3,Continuing
25,194,1233.3,1537.2379,46.173717,2510.3,Continuing
26,285,1812.1,1495.8483,53.907104,2510.3,Continuing
27,21,1860.3,1606.0973,51.748764,2510.3,Continuing
28,142,1340.1,1659.387,55.087204,2510.3,Continuing
29,75,1471.1,1475.4001,85.50386,2510.3,Continuing
30,124,1600.0,1460.2401,46.346535,2510.3,Continuing
31,252,1730.2,1502.2825,45.284775,2510.3,Continuing
32,127,1737.2,1463.8021,43.416138,2510.3,Continuing
33,305,1139.7,1642.3885,49.71306,2510.3,Continuing
34,192,1674.6,1591.2374,47.72995,2510.3,Continuing
35,115,1536.5,1434.4535,49.152836,2510.3,Continuing
36,176,1026.6,1377.8506,61.911907,2510.3,Continuing
37,215,1688.1,1405.7495,52.19765,2510.3,Continuing
38,193,1784.5,1547.9252,54.478413,2510.3,Continuing
39,158,1688.1,1616.0813,53.09076,2510.3,Continuing
40,188,1681.2,1668.1472,53.558136,2510.3,Continuing
41,119,1736.3,1677.2584,51.25599,2510.3,Continuing
42,150,1846.5,1586.6992,48.928955,2510.3,Continuing
43,289,1571.2,1600.0403,54.6207,2510.3,Continuing
44,33,1819.0,1590.2877,49.096912,2510.3,Continuing
45,279,1805.2,1618.5,49.739548,2510.3,Continuing
46,77,1653.6,1603.3304,49.78824,2510.3,Continuing
47,246,1564.0,1522.73,47.969555,2510.3,Continuing
48,146,1722.5,1527.5369,45.600006,2510.3,Continuing
49,46,1798.3,1555.994,47.41475,2510.3,Continuing
50,167,1731.7,1610.9052,52.689575,2510.3,Continuing
51,266,1667.4,1562.17,46.678257,2510.3,Continuing
52,216,1371.1,1512.4845,48.824265,2510.3,Continuing
53,287,1615.8,1415.5193,44.218388,2510.3,Continuing
54,35,1357.3,1549.3826,50.2027,2510.3,Continuing
55,3,1341.7,1483.91,49.46055,2510.3,Continuing
56,14,1564.0,1439.4828,44.56439,2510.3,Continuing
57,198,1061.1,1518.8042,50.09188,2510.3,Continuing
58,173,1522.7,1476.3333,43.59895,2510.3,Continuing
59,67,1438.6,1435.982,44.593155,2510.3,Continuing
60,126,1391.8,1413.9683,44.045086,2510.3,Continuing
61,54,1429.7,1412.1045,44.145443,2510.3,Continuing
62,38,1426.2,1428.5139,42.848324,2510.3,Continuing
63,311,1376.7,1413.7583,43.68512,2510.3,Continuing
64,213,1405.6,1417.3032,41.83206,2510.3,Continuing
65,15,1136.9,1384.8567,43.163776,2510.3,Continuing
66,265,1680.6,1220.8108,323.80243,2510.3,Continuing
67,65,1362.9,1642.7484,45.99548,2510.3,Continuing
68,40,2157.3,1400.0151,43.698696,2510.3,Continuing
69,239,1144.8,1643.9607,45.468082,2510.3,Continuing
70,306,2510.3,1414.831,59.067783,2510.3,Max Yield Strength reached
