Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1682.3417,13.524222,2510.3,Continuing
2,34,1730.2,4590105.5,830975.1,2510.3,Continuing
3,169,1250.5,18660.465,2337.155,2510.3,Continuing
4,265,1680.6,5710.8687,340.87964,2510.3,Continuing
5,283,1130.4,3570.7615,292.19363,2510.3,Continuing
6,71,2501.1,2514.234,46.976482,2510.3,Continuing
7,31,2487.3,2432.0972,40.342,2510.3,Continuing
8,118,1603.3,2445.296,40.79744,2510.3,Continuing
9,6,1605.4,2878.9705,69.82219,2510.3,Continuing
10,244,1081.1,2808.4133,110.64838,2510.3,Continuing
11,172,1164.4,5461.312,2336.9329,2510.3,Continuing
12,40,2157.3,2398.9487,98.55563,2510.3,Continuing
13,306,2510.3,2403.9846,85.27046,2510.3,Max Yield Strength reached
