Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1234.1235,9.803232,2510.3,Continuing
2,34,1730.2,1835362.2,638662.7,2510.3,Continuing
3,265,1680.6,4445.348,384.16916,2510.3,Continuing
4,169,1250.5,1701.5592,254.30742,2510.3,Continuing
5,71,2501.1,2463.0535,47.89734,2510.3,Continuing
6,31,2487.3,2387.3306,38.42263,2510.3,Continuing
7,118,1603.3,2607.1448,45.730698,2510.3,Continuing
8,26,1236.6,4443.163,173.15546,2510.3,Continuing
9,273,2402.3,2332.8447,39.512665,2510.3,Continuing
10,106,2381.6,2399.1628,39.013504,2510.3,Continuing
11,99,2411.5,2404.749,40.59295,2510.3,Continuing
12,306,2510.3,2401.8135,40.036694,2510.3,Max Yield Strength reached
