Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,5,95.3466236160471,,,296.35081017123304,WarmStart,WarmStart
1,8,242.7128680778461,,,296.35081017123304,WarmStart,WarmStart
2,16,28.08588319590436,,,296.35081017123304,WarmStart,WarmStart
3,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
4,22,73.67122147772203,,,296.35081017123304,WarmStart,WarmStart
5,26,42.736240369816734,,,296.35081017123304,WarmStart,WarmStart
6,32,106.70108583654164,,,296.35081017123304,WarmStart,WarmStart
7,34,88.47667256854467,,,296.35081017123304,WarmStart,WarmStart
8,38,182.9546167355371,,,296.35081017123304,WarmStart,WarmStart
9,39,140.76871335709305,,,296.35081017123304,WarmStart,WarmStart
10,42,179.2410423946837,,,296.35081017123304,WarmStart,WarmStart
11,46,242.41091008794928,,,296.35081017123304,WarmStart,WarmStart
12,48,171.00469374345903,,,296.35081017123304,WarmStart,WarmStart
13,63,228.4671903908735,,,296.35081017123304,WarmStart,WarmStart
14,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
15,70,172.0732296612731,209.45026934985444,101.64219673085623,296.35081017123304,ActiveLearning,Continuing
16,53,228.310761552046,224.50034566243772,71.70817433438708,296.35081017123304,ActiveLearning,Continuing
17,45,224.5706110108938,222.9298053932703,71.40621634449025,296.35081017123304,ActiveLearning,Continuing
18,49,242.91509227554656,228.2061862878893,71.40621634449025,296.35081017123304,ActiveLearning,Continuing
19,41,220.5104016857166,207.28703566356114,101.64219673085623,296.35081017123304,ActiveLearning,Continuing
20,9,233.7243724057668,221.06148558613802,71.70817433438708,296.35081017123304,ActiveLearning,Continuing
21,6,204.17680289774336,174.14557031447345,142.87199662575932,296.35081017123304,ActiveLearning,Continuing
22,71,270.69323356331364,208.54962845513714,71.70817433438708,296.35081017123304,ActiveLearning,Continuing
23,52,231.07458974395303,231.63682173291036,21.900508402232674,296.35081017123304,ActiveLearning,Continuing
24,72,189.441220061326,192.61916747288745,99.68853981985461,296.35081017123304,ActiveLearning,Continuing
25,50,174.66437205644556,204.70293389607872,71.91039853208753,296.35081017123304,ActiveLearning,Continuing
26,61,201.80400290446065,203.88439503003426,53.80281833442794,296.35081017123304,ActiveLearning,Continuing
27,7,117.40631603510326,185.5295576349812,87.69847703378045,296.35081017123304,ActiveLearning,Continuing
28,40,162.77817832797786,190.12732073459608,87.69847703378045,296.35081017123304,ActiveLearning,Continuing
29,37,152.72295816440803,187.87855201444796,86.7704868626401,296.35081017123304,ActiveLearning,Continuing
30,62,277.3861208337041,201.18755394995765,57.46249664741447,296.35081017123304,ActiveLearning,Continuing
31,56,175.8319549576918,240.27714138235905,102.72174877725857,296.35081017123304,ActiveLearning,Continuing
32,44,159.30709474405634,195.58441678787005,106.3814270902451,296.35081017123304,ActiveLearning,Continuing
33,51,181.925661105008,183.94222203632333,83.60799753149021,296.35081017123304,ActiveLearning,Continuing
34,47,188.5569729101656,188.41944667405133,71.70817433438708,296.35081017123304,ActiveLearning,Continuing
35,43,178.97379271834268,177.38663325277636,69.16009564681715,296.35081017123304,ActiveLearning,Continuing
36,35,207.09310351510177,104.6568067467403,177.77416131589987,296.35081017123304,ActiveLearning,Continuing
37,36,120.1628705347832,126.82689825478934,179.00722031919742,296.35081017123304,ActiveLearning,Continuing
38,54,197.8404462303588,181.14423476473365,49.90623895444824,296.35081017123304,ActiveLearning,Continuing
39,55,168.33383829683325,191.21664458333439,23.176074173913236,296.35081017123304,ActiveLearning,Continuing
40,60,272.2240045816517,174.49587625288189,38.53335148630245,296.35081017123304,ActiveLearning,Continuing
41,58,211.5086541241532,225.78065051953268,103.89016628481843,296.35081017123304,ActiveLearning,Continuing
42,59,219.61643412334288,216.16963300058632,103.89016628481843,296.35081017123304,ActiveLearning,Continuing
43,57,296.35081017123304,211.5456669920134,68.250720219101,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
