Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,5,95.3466236160471,,,296.35081017123304,WarmStart,WarmStart
1,8,242.7128680778461,,,296.35081017123304,WarmStart,WarmStart
2,16,28.08588319590436,,,296.35081017123304,WarmStart,WarmStart
3,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
4,22,73.67122147772203,,,296.35081017123304,WarmStart,WarmStart
5,26,42.736240369816734,,,296.35081017123304,WarmStart,WarmStart
6,32,106.70108583654164,,,296.35081017123304,WarmStart,WarmStart
7,34,88.47667256854467,,,296.35081017123304,WarmStart,WarmStart
8,38,182.9546167355371,,,296.35081017123304,WarmStart,WarmStart
9,39,140.76871335709305,,,296.35081017123304,WarmStart,WarmStart
10,42,179.2410423946837,,,296.35081017123304,WarmStart,WarmStart
11,46,242.41091008794928,,,296.35081017123304,WarmStart,WarmStart
12,48,171.00469374345903,,,296.35081017123304,WarmStart,WarmStart
13,63,228.4671903908735,,,296.35081017123304,WarmStart,WarmStart
14,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
15,52,231.07458974395303,241.4241977043298,23.034317446128824,296.35081017123304,ActiveLearning,Continuing
16,9,233.7243724057668,236.30478717397114,19.409440993563287,296.35081017123304,ActiveLearning,Continuing
17,45,224.5706110108938,235.78968667182596,15.217414124404211,296.35081017123304,ActiveLearning,Continuing
18,49,242.91509227554656,231.1136517885377,13.393087560415333,296.35081017123304,ActiveLearning,Continuing
19,62,277.3861208337041,215.22794578682675,18.228815293958036,296.35081017123304,ActiveLearning,Continuing
20,44,159.30709474405634,236.63124628985497,18.36825401874503,296.35081017123304,ActiveLearning,Continuing
21,55,168.33383829683325,194.9485378974923,49.55284471333155,296.35081017123304,ActiveLearning,Continuing
22,50,174.66437205644556,205.17704444260698,32.22779335923572,296.35081017123304,ActiveLearning,Continuing
23,54,197.8404462303588,176.46568568853513,82.73016343379956,296.35081017123304,ActiveLearning,Continuing
24,51,181.925661105008,199.77140868330707,31.574345211156125,296.35081017123304,ActiveLearning,Continuing
25,41,220.5104016857166,185.9780630519312,40.10701555436394,296.35081017123304,ActiveLearning,Continuing
26,43,178.97379271834268,181.54933988811092,34.85933532650946,296.35081017123304,ActiveLearning,Continuing
27,7,117.40631603510326,180.82417017981874,33.580406122075104,296.35081017123304,ActiveLearning,Continuing
28,47,188.5569729101656,178.53207858157998,30.3841429324816,296.35081017123304,ActiveLearning,Continuing
29,35,207.09310351510177,172.49072665215039,32.286797661362016,296.35081017123304,ActiveLearning,Continuing
30,37,152.72295816440803,176.81836779098387,27.46130127377098,296.35081017123304,ActiveLearning,Continuing
31,28,147.00005295683096,148.66305252155541,31.70467451016214,296.35081017123304,ActiveLearning,Continuing
32,40,162.77817832797786,147.67464615772656,29.288095667986394,296.35081017123304,ActiveLearning,Continuing
33,6,204.17680289774336,145.39271202745604,29.771661478914407,296.35081017123304,ActiveLearning,Continuing
34,70,172.0732296612731,113.50101755052242,84.31183885653188,296.35081017123304,ActiveLearning,Continuing
35,71,270.69323356331364,144.99833831029355,45.163479966291526,296.35081017123304,ActiveLearning,Continuing
36,72,189.441220061326,142.35481887326614,89.7801726847027,296.35081017123304,ActiveLearning,Continuing
37,27,141.45379911190125,135.62011580772557,36.57151734107416,296.35081017123304,ActiveLearning,Continuing
38,69,110.69482106635698,118.61304473644043,47.03750136996232,296.35081017123304,ActiveLearning,Continuing
39,36,120.1628705347832,112.82933818424549,39.00917774411301,296.35081017123304,ActiveLearning,Continuing
40,4,109.60733027971378,114.71535876391954,35.1808170573739,296.35081017123304,ActiveLearning,Continuing
41,31,119.79704241922371,104.49010637158328,32.688130036552764,296.35081017123304,ActiveLearning,Continuing
42,18,74.82276309333224,103.60353721622835,33.710898356547794,296.35081017123304,ActiveLearning,Continuing
43,0,81.74085575257114,87.94660847566496,38.25539197460167,296.35081017123304,ActiveLearning,Continuing
44,1,71.68894182884907,85.39464357645102,34.498849633207065,296.35081017123304,ActiveLearning,Continuing
45,56,175.8319549576918,1.4168626885068358,196.7766098470938,296.35081017123304,ActiveLearning,Continuing
46,61,201.80400290446065,172.79720411117884,39.90665989505154,296.35081017123304,ActiveLearning,Continuing
47,53,228.310761552046,169.14065867942887,87.90898874767137,296.35081017123304,ActiveLearning,Continuing
48,57,296.35081017123304,179.47977480269765,39.42350297379567,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
