Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,8,242.7128680778461,,,296.35081017123304,WarmStart,WarmStart
1,26,42.736240369816734,,,296.35081017123304,WarmStart,WarmStart
2,38,182.9546167355371,,,296.35081017123304,WarmStart,WarmStart
3,39,140.76871335709305,,,296.35081017123304,WarmStart,WarmStart
4,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
5,61,201.80400290446065,261.9610595703125,5.869992256164551,296.35081017123304,ActiveLearning,Continuing
6,43,178.97379271834268,254.84620666503906,9.800830841064453,296.35081017123304,ActiveLearning,Continuing
7,9,233.7243724057668,255.36541748046875,9.836783409118652,296.35081017123304,ActiveLearning,Continuing
8,62,277.3861208337041,258.2054748535156,13.484881401062012,296.35081017123304,ActiveLearning,Continuing
9,44,159.30709474405634,248.14634704589844,18.254907608032227,296.35081017123304,ActiveLearning,Continuing
10,6,204.17680289774336,320.85223388671875,27.620637893676758,296.35081017123304,ActiveLearning,Continuing
11,63,228.4671903908735,241.73402404785156,25.060041427612305,296.35081017123304,ActiveLearning,Continuing
12,52,231.07458974395303,232.29046630859375,45.822452545166016,296.35081017123304,ActiveLearning,Continuing
13,45,224.5706110108938,228.0601043701172,70.912841796875,296.35081017123304,ActiveLearning,Continuing
14,46,242.41091008794928,221.69781494140625,57.1442985534668,296.35081017123304,ActiveLearning,Continuing
15,49,242.91509227554656,216.02651977539062,52.25600051879883,296.35081017123304,ActiveLearning,Continuing
16,60,272.2240045816517,211.0194549560547,62.890777587890625,296.35081017123304,ActiveLearning,Continuing
17,54,197.8404462303588,361.67156982421875,99.99822235107422,296.35081017123304,ActiveLearning,Continuing
18,55,168.33383829683325,233.3343505859375,61.64833068847656,296.35081017123304,ActiveLearning,Continuing
19,58,211.5086541241532,195.0863494873047,54.06463623046875,296.35081017123304,ActiveLearning,Continuing
20,41,220.5104016857166,203.04791259765625,45.4278450012207,296.35081017123304,ActiveLearning,Continuing
21,59,219.61643412334288,209.68124389648438,50.69810485839844,296.35081017123304,ActiveLearning,Continuing
22,56,175.8319549576918,211.36839294433594,31.302051544189453,296.35081017123304,ActiveLearning,Continuing
23,53,228.310761552046,191.7996063232422,43.31806945800781,296.35081017123304,ActiveLearning,Continuing
24,72,189.441220061326,181.41090393066406,67.25579071044922,296.35081017123304,ActiveLearning,Continuing
25,7,117.40631603510326,209.27610778808594,37.875728607177734,296.35081017123304,ActiveLearning,Continuing
26,70,172.0732296612731,182.67494201660156,43.92344665527344,296.35081017123304,ActiveLearning,Continuing
27,37,152.72295816440803,190.38519287109375,31.502578735351562,296.35081017123304,ActiveLearning,Continuing
28,40,162.77817832797786,176.50230407714844,29.859729766845703,296.35081017123304,ActiveLearning,Continuing
29,42,179.2410423946837,156.18142700195312,31.240816116333008,296.35081017123304,ActiveLearning,Continuing
30,57,296.35081017123304,144.49191284179688,27.6096248626709,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
