Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,0,81.74085575257114,,,296.35081017123304,WarmStart,WarmStart
1,4,109.60733027971378,,,296.35081017123304,WarmStart,WarmStart
2,10,95.58773206251,,,296.35081017123304,WarmStart,WarmStart
3,12,51.16844398555743,,,296.35081017123304,WarmStart,WarmStart
4,18,74.82276309333224,,,296.35081017123304,WarmStart,WarmStart
5,28,147.00005295683096,,,296.35081017123304,WarmStart,WarmStart
6,34,88.47667256854467,,,296.35081017123304,WarmStart,WarmStart
7,63,228.4671903908735,,,296.35081017123304,WarmStart,WarmStart
8,72,189.441220061326,,,296.35081017123304,WarmStart,WarmStart
9,42,179.2410423946837,206.4043426513672,35.23008346557617,296.35081017123304,ActiveLearning,Continuing
10,70,172.0732296612731,214.02830505371094,25.677501678466797,296.35081017123304,ActiveLearning,Continuing
11,56,175.8319549576918,201.9756622314453,32.71128845214844,296.35081017123304,ActiveLearning,Continuing
12,62,277.3861208337041,189.9939422607422,25.361204147338867,296.35081017123304,ActiveLearning,Continuing
13,61,201.80400290446065,190.98500061035156,38.78403854370117,296.35081017123304,ActiveLearning,Continuing
14,47,188.5569729101656,195.23529052734375,34.26652908325195,296.35081017123304,ActiveLearning,Continuing
15,48,171.00469374345903,191.36778259277344,25.692058563232422,296.35081017123304,ActiveLearning,Continuing
16,43,178.97379271834268,189.6678009033203,13.691629409790039,296.35081017123304,ActiveLearning,Continuing
17,60,272.2240045816517,181.93959045410156,11.737798690795898,296.35081017123304,ActiveLearning,Continuing
18,57,296.35081017123304,226.93414306640625,38.766944885253906,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
