Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,69.48995,12.756501,296.35081017123304,Continuing
2,71,270.69323356331364,821.1658,75.918434,296.35081017123304,Continuing
3,53,228.310761552046,372.16827,77.880196,296.35081017123304,Continuing
4,8,242.7128680778461,176.46585,26.646164,296.35081017123304,Continuing
5,58,211.5086541241532,223.47975,43.676823,296.35081017123304,Continuing
6,54,197.8404462303588,215.53172,49.445614,296.35081017123304,Continuing
7,9,233.7243724057668,234.99913,40.405163,296.35081017123304,Continuing
8,59,219.61643412334288,184.45935,39.16415,296.35081017123304,Continuing
9,60,272.2240045816517,189.82368,36.933487,296.35081017123304,Continuing
10,55,168.33383829683325,188.08028,33.9925,296.35081017123304,Continuing
11,57,296.35081017123304,204.5129,31.51375,296.35081017123304,Max Elastic Modulus reached
