Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,76.78259,13.617577,296.35081017123304,Continuing
2,71,270.69323356331364,882.6957,79.67549,296.35081017123304,Continuing
3,53,228.310761552046,387.13055,75.419395,296.35081017123304,Continuing
4,8,242.7128680778461,219.21275,30.801247,296.35081017123304,Continuing
5,9,233.7243724057668,248.81981,41.46524,296.35081017123304,Continuing
6,54,197.8404462303588,242.85626,48.268326,296.35081017123304,Continuing
7,58,211.5086541241532,200.28549,53.0192,296.35081017123304,Continuing
8,59,219.61643412334288,209.8338,44.961533,296.35081017123304,Continuing
9,60,272.2240045816517,197.54443,38.44725,296.35081017123304,Continuing
10,57,296.35081017123304,202.83856,31.495682,296.35081017123304,Max Elastic Modulus reached
