Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,85.20329,15.215063,296.35081017123304,Continuing
2,71,270.69323356331364,269.1623,19.267641,296.35081017123304,Continuing
3,53,228.310761552046,388.99905,76.92794,296.35081017123304,Continuing
4,8,242.7128680778461,191.57759,27.385786,296.35081017123304,Continuing
5,9,233.7243724057668,243.40865,40.47234,296.35081017123304,Continuing
6,58,211.5086541241532,244.52303,46.6653,296.35081017123304,Continuing
7,54,197.8404462303588,223.46797,57.920403,296.35081017123304,Continuing
8,55,168.33383829683325,191.29807,40.17246,296.35081017123304,Continuing
9,59,219.61643412334288,178.64134,37.10282,296.35081017123304,Continuing
10,60,272.2240045816517,185.29437,35.035122,296.35081017123304,Continuing
11,57,296.35081017123304,195.06935,32.782536,296.35081017123304,Max Elastic Modulus reached
