Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,375.57144,86.87266,296.35081017123304,Continuing
2,53,228.310761552046,208.16296,30.097546,296.35081017123304,Continuing
3,58,211.5086541241532,201.0048,18.37599,296.35081017123304,Continuing
4,59,219.61643412334288,186.41418,22.875278,296.35081017123304,Continuing
5,8,242.7128680778461,257.015,54.225784,296.35081017123304,Continuing
6,9,233.7243724057668,222.79634,52.57194,296.35081017123304,Continuing
7,60,272.2240045816517,218.18808,32.88714,296.35081017123304,Continuing
8,2,66.30151481091211,255.88628,71.6913,296.35081017123304,Continuing
9,55,168.33383829683325,210.02586,32.52741,296.35081017123304,Continuing
10,57,296.35081017123304,206.3969,29.766289,296.35081017123304,Max Elastic Modulus reached
