Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,84.86832,14.863923,296.35081017123304,Continuing
2,71,270.69323356331364,262.98007,19.439697,296.35081017123304,Continuing
3,53,228.310761552046,364.3291,76.079704,296.35081017123304,Continuing
4,8,242.7128680778461,185.13284,27.18802,296.35081017123304,Continuing
5,9,233.7243724057668,255.37744,44.201717,296.35081017123304,Continuing
6,58,211.5086541241532,248.79025,50.35434,296.35081017123304,Continuing
7,54,197.8404462303588,252.96686,64.14824,296.35081017123304,Continuing
8,55,168.33383829683325,184.26042,40.887043,296.35081017123304,Continuing
9,59,219.61643412334288,193.52786,38.184284,296.35081017123304,Continuing
10,60,272.2240045816517,183.16641,34.539684,296.35081017123304,Continuing
11,57,296.35081017123304,210.11906,34.301517,296.35081017123304,Max Elastic Modulus reached
