Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,407.34866,81.64129,296.35081017123304,Continuing
2,53,228.310761552046,210.8805,28.744535,296.35081017123304,Continuing
3,58,211.5086541241532,174.1107,15.86267,296.35081017123304,Continuing
4,0,81.74085575257114,190.10852,33.14789,296.35081017123304,Continuing
5,59,219.61643412334288,207.83334,30.818214,296.35081017123304,Continuing
6,60,272.2240045816517,201.90175,31.162579,296.35081017123304,Continuing
7,61,201.80400290446065,294.76935,40.234673,296.35081017123304,Continuing
8,52,231.07458974395303,235.74475,35.49897,296.35081017123304,Continuing
9,45,224.5706110108938,245.1207,35.22533,296.35081017123304,Continuing
10,46,242.41091008794928,237.1904,34.312626,296.35081017123304,Continuing
11,49,242.91509227554656,213.75833,30.965885,296.35081017123304,Continuing
12,43,178.97379271834268,175.41188,53.027805,296.35081017123304,Continuing
13,54,197.8404462303588,221.35818,33.199345,296.35081017123304,Continuing
14,56,175.8319549576918,198.77081,30.772778,296.35081017123304,Continuing
15,55,168.33383829683325,192.61954,29.195568,296.35081017123304,Continuing
16,41,220.5104016857166,158.15698,36.701366,296.35081017123304,Continuing
17,42,179.2410423946837,161.82608,31.474327,296.35081017123304,Continuing
18,6,204.17680289774336,130.34236,49.14481,296.35081017123304,Continuing
19,7,117.40631603510326,154.43109,43.78868,296.35081017123304,Continuing
20,35,207.09310351510177,154.09685,31.279222,296.35081017123304,Continuing
21,62,277.3861208337041,178.55591,28.619453,296.35081017123304,Continuing
22,63,228.4671903908735,175.34807,27.471436,296.35081017123304,Continuing
23,40,162.77817832797786,168.81853,30.337828,296.35081017123304,Continuing
24,18,74.82276309333224,165.73318,36.96973,296.35081017123304,Continuing
25,44,159.30709474405634,197.42467,28.260376,296.35081017123304,Continuing
26,72,189.441220061326,127.72547,45.03486,296.35081017123304,Continuing
27,70,172.0732296612731,174.09352,39.68924,296.35081017123304,Continuing
28,37,152.72295816440803,175.75562,28.986118,296.35081017123304,Continuing
29,50,174.66437205644556,165.00963,24.276821,296.35081017123304,Continuing
30,51,181.925661105008,176.30157,24.247833,296.35081017123304,Continuing
31,47,188.5569729101656,160.40105,25.771276,296.35081017123304,Continuing
32,57,296.35081017123304,153.02243,24.600544,296.35081017123304,Max Elastic Modulus reached
