Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,80.66242,15.581987,296.35081017123304,Continuing
2,71,270.69323356331364,269.94003,20.091629,296.35081017123304,Continuing
3,53,228.310761552046,376.21713,77.745125,296.35081017123304,Continuing
4,8,242.7128680778461,212.00383,31.704062,296.35081017123304,Continuing
5,9,233.7243724057668,221.30916,39.87029,296.35081017123304,Continuing
6,58,211.5086541241532,242.41963,50.479225,296.35081017123304,Continuing
7,54,197.8404462303588,205.02866,55.61962,296.35081017123304,Continuing
8,59,219.61643412334288,200.69203,43.378075,296.35081017123304,Continuing
9,55,168.33383829683325,196.68791,40.314552,296.35081017123304,Continuing
10,60,272.2240045816517,188.33382,35.46321,296.35081017123304,Continuing
11,57,296.35081017123304,216.30545,34.294823,296.35081017123304,Max Elastic Modulus reached
