Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,79.298195,14.913948,296.35081017123304,Continuing
2,71,270.69323356331364,274.08984,19.442629,296.35081017123304,Continuing
3,53,228.310761552046,360.0666,76.42223,296.35081017123304,Continuing
4,8,242.7128680778461,202.77762,30.74014,296.35081017123304,Continuing
5,9,233.7243724057668,227.08809,41.102356,296.35081017123304,Continuing
6,58,211.5086541241532,245.5892,54.092606,296.35081017123304,Continuing
7,54,197.8404462303588,224.22832,59.08945,296.35081017123304,Continuing
8,59,219.61643412334288,205.11397,46.820614,296.35081017123304,Continuing
9,55,168.33383829683325,195.37968,41.502144,296.35081017123304,Continuing
10,60,272.2240045816517,179.76584,35.98785,296.35081017123304,Continuing
11,57,296.35081017123304,196.09447,33.719536,296.35081017123304,Max Elastic Modulus reached
