Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,79.01632,14.677448,296.35081017123304,Continuing
2,71,270.69323356331364,890.7902,78.64216,296.35081017123304,Continuing
3,53,228.310761552046,408.60004,80.94297,296.35081017123304,Continuing
4,8,242.7128680778461,208.34181,30.601511,296.35081017123304,Continuing
5,9,233.7243724057668,238.49884,40.53296,296.35081017123304,Continuing
6,54,197.8404462303588,238.35727,49.38634,296.35081017123304,Continuing
7,58,211.5086541241532,206.78778,57.37242,296.35081017123304,Continuing
8,59,219.61643412334288,212.3994,45.161335,296.35081017123304,Continuing
9,60,272.2240045816517,191.05197,36.479202,296.35081017123304,Continuing
10,57,296.35081017123304,209.38069,30.621933,296.35081017123304,Max Elastic Modulus reached
