Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,470.48672,97.02393,296.35081017123304,Continuing
2,53,228.310761552046,237.56438,16.840725,296.35081017123304,Continuing
3,59,219.61643412334288,225.59102,16.046099,296.35081017123304,Continuing
4,60,272.2240045816517,207.14342,20.3511,296.35081017123304,Continuing
5,6,204.17680289774336,316.25824,65.23803,296.35081017123304,Continuing
6,7,117.40631603510326,205.81401,53.95319,296.35081017123304,Continuing
7,52,231.07458974395303,228.81439,32.81354,296.35081017123304,Continuing
8,61,201.80400290446065,236.03441,32.70989,296.35081017123304,Continuing
9,45,224.5706110108938,214.84364,32.570404,296.35081017123304,Continuing
10,46,242.41091008794928,224.71779,31.464436,296.35081017123304,Continuing
11,49,242.91509227554656,214.58029,30.899221,296.35081017123304,Continuing
12,56,175.8319549576918,170.80147,24.675486,296.35081017123304,Continuing
13,2,66.30151481091211,151.7223,44.670135,296.35081017123304,Continuing
14,41,220.5104016857166,149.75,31.819918,296.35081017123304,Continuing
15,43,178.97379271834268,162.50266,45.29622,296.35081017123304,Continuing
16,42,179.2410423946837,147.63211,30.571863,296.35081017123304,Continuing
17,63,228.4671903908735,156.45387,23.019192,296.35081017123304,Continuing
18,62,277.3861208337041,170.91925,26.676044,296.35081017123304,Continuing
19,54,197.8404462303588,234.09169,37.2922,296.35081017123304,Continuing
20,55,168.33383829683325,204.7663,32.456207,296.35081017123304,Continuing
21,40,162.77817832797786,181.68015,31.133303,296.35081017123304,Continuing
22,70,172.0732296612731,149.53035,32.69877,296.35081017123304,Continuing
23,72,189.441220061326,162.27238,37.73028,296.35081017123304,Continuing
24,37,152.72295816440803,159.98271,22.185457,296.35081017123304,Continuing
25,44,159.30709474405634,159.34906,23.671976,296.35081017123304,Continuing
26,57,296.35081017123304,136.38058,24.969694,296.35081017123304,Max Elastic Modulus reached
