Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,378.12878,75.8846,296.35081017123304,Continuing
2,53,228.310761552046,211.31277,29.293934,296.35081017123304,Continuing
3,58,211.5086541241532,195.87566,17.175201,296.35081017123304,Continuing
4,59,219.61643412334288,206.82059,25.476799,296.35081017123304,Continuing
5,8,242.7128680778461,255.05704,51.239677,296.35081017123304,Continuing
6,9,233.7243724057668,225.40549,53.829193,296.35081017123304,Continuing
7,0,81.74085575257114,200.91371,57.6979,296.35081017123304,Continuing
8,60,272.2240045816517,198.33357,33.269875,296.35081017123304,Continuing
9,52,231.07458974395303,208.50978,32.892014,296.35081017123304,Continuing
10,61,201.80400290446065,231.48682,33.58883,296.35081017123304,Continuing
11,45,224.5706110108938,238.51157,32.57404,296.35081017123304,Continuing
12,46,242.41091008794928,227.51851,32.60356,296.35081017123304,Continuing
13,49,242.91509227554656,221.09816,29.517204,296.35081017123304,Continuing
14,55,168.33383829683325,203.58719,29.362381,296.35081017123304,Continuing
15,56,175.8319549576918,195.21655,27.035492,296.35081017123304,Continuing
16,43,178.97379271834268,167.50253,71.13145,296.35081017123304,Continuing
17,6,204.17680289774336,189.34438,37.891254,296.35081017123304,Continuing
18,7,117.40631603510326,195.45952,32.31508,296.35081017123304,Continuing
19,57,296.35081017123304,184.50209,25.372532,296.35081017123304,Max Elastic Modulus reached
