Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,73.939674,14.162828,296.35081017123304,Continuing
2,71,270.69323356331364,853.594,73.002495,296.35081017123304,Continuing
3,53,228.310761552046,384.3107,77.45802,296.35081017123304,Continuing
4,8,242.7128680778461,194.60878,28.12642,296.35081017123304,Continuing
5,9,233.7243724057668,249.2665,43.967537,296.35081017123304,Continuing
6,58,211.5086541241532,261.89215,49.62649,296.35081017123304,Continuing
7,54,197.8404462303588,234.01672,58.88653,296.35081017123304,Continuing
8,59,219.61643412334288,195.83034,42.991257,296.35081017123304,Continuing
9,55,168.33383829683325,188.7586,37.432384,296.35081017123304,Continuing
10,60,272.2240045816517,191.87465,35.554066,296.35081017123304,Continuing
11,57,296.35081017123304,196.58768,29.757656,296.35081017123304,Max Elastic Modulus reached
