Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,451.1454,93.7088,296.35081017123304,Continuing
2,53,228.310761552046,242.83224,17.053953,296.35081017123304,Continuing
3,59,219.61643412334288,207.55234,13.870386,296.35081017123304,Continuing
4,8,242.7128680778461,205.75244,30.825073,296.35081017123304,Continuing
5,9,233.7243724057668,246.07098,41.085022,296.35081017123304,Continuing
6,0,81.74085575257114,207.36171,53.977356,296.35081017123304,Continuing
7,47,188.5569729101656,194.5058,25.181177,296.35081017123304,Continuing
8,60,272.2240045816517,191.60713,29.054663,296.35081017123304,Continuing
9,52,231.07458974395303,256.6453,35.905178,296.35081017123304,Continuing
10,61,201.80400290446065,264.3995,35.85183,296.35081017123304,Continuing
11,45,224.5706110108938,231.9372,31.075426,296.35081017123304,Continuing
12,46,242.41091008794928,220.22379,32.828194,296.35081017123304,Continuing
13,49,242.91509227554656,222.42592,30.605951,296.35081017123304,Continuing
14,54,197.8404462303588,225.12329,31.851213,296.35081017123304,Continuing
15,56,175.8319549576918,204.69263,28.610504,296.35081017123304,Continuing
16,43,178.97379271834268,176.61662,62.580822,296.35081017123304,Continuing
17,55,168.33383829683325,198.85541,28.373386,296.35081017123304,Continuing
18,62,277.3861208337041,173.87251,26.259157,296.35081017123304,Continuing
19,44,159.30709474405634,203.68356,27.365671,296.35081017123304,Continuing
20,63,228.4671903908735,177.61311,25.191141,296.35081017123304,Continuing
21,50,174.66437205644556,189.83382,25.251839,296.35081017123304,Continuing
22,6,204.17680289774336,197.66792,36.346153,296.35081017123304,Continuing
23,7,117.40631603510326,195.72908,32.719784,296.35081017123304,Continuing
24,51,181.925661105008,178.63641,23.770939,296.35081017123304,Continuing
25,42,179.2410423946837,168.99268,33.021057,296.35081017123304,Continuing
26,48,171.00469374345903,170.4202,23.347721,296.35081017123304,Continuing
27,41,220.5104016857166,157.45747,47.494987,296.35081017123304,Continuing
28,40,162.77817832797786,174.35359,39.632034,296.35081017123304,Continuing
29,57,296.35081017123304,153.7153,23.560137,296.35081017123304,Max Elastic Modulus reached
