Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,83.98648,15.321361,296.35081017123304,Continuing
2,71,270.69323356331364,270.14484,19.36341,296.35081017123304,Continuing
3,53,228.310761552046,361.808,75.44156,296.35081017123304,Continuing
4,8,242.7128680778461,203.45331,28.071936,296.35081017123304,Continuing
5,9,233.7243724057668,254.18832,43.63207,296.35081017123304,Continuing
6,58,211.5086541241532,238.16518,48.543343,296.35081017123304,Continuing
7,54,197.8404462303588,208.54756,52.515087,296.35081017123304,Continuing
8,59,219.61643412334288,203.39014,44.93842,296.35081017123304,Continuing
9,55,168.33383829683325,200.40097,38.467285,296.35081017123304,Continuing
10,60,272.2240045816517,179.55565,34.275948,296.35081017123304,Continuing
11,57,296.35081017123304,210.80399,31.51069,296.35081017123304,Max Elastic Modulus reached
