Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,75.90808,14.143064,296.35081017123304,Continuing
2,71,270.69323356331364,917.3744,83.6664,296.35081017123304,Continuing
3,53,228.310761552046,380.0139,78.02222,296.35081017123304,Continuing
4,8,242.7128680778461,212.98485,31.9896,296.35081017123304,Continuing
5,9,233.7243724057668,234.77147,41.030933,296.35081017123304,Continuing
6,54,197.8404462303588,257.95245,49.738037,296.35081017123304,Continuing
7,58,211.5086541241532,207.10568,54.966736,296.35081017123304,Continuing
8,59,219.61643412334288,211.22612,47.432816,296.35081017123304,Continuing
9,60,272.2240045816517,189.20145,39.66093,296.35081017123304,Continuing
10,57,296.35081017123304,196.01955,31.642336,296.35081017123304,Max Elastic Modulus reached
