Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,407.23895,82.07672,296.35081017123304,Continuing
2,53,228.310761552046,196.18103,27.630747,296.35081017123304,Continuing
3,58,211.5086541241532,180.79988,16.906027,296.35081017123304,Continuing
4,59,219.61643412334288,196.96786,22.409782,296.35081017123304,Continuing
5,8,242.7128680778461,244.37822,47.8084,296.35081017123304,Continuing
6,9,233.7243724057668,257.24658,62.21702,296.35081017123304,Continuing
7,0,81.74085575257114,203.8547,50.392254,296.35081017123304,Continuing
8,60,272.2240045816517,198.91693,33.90819,296.35081017123304,Continuing
9,61,201.80400290446065,209.19908,32.07448,296.35081017123304,Continuing
10,52,231.07458974395303,218.88025,35.250187,296.35081017123304,Continuing
11,45,224.5706110108938,230.34233,33.076416,296.35081017123304,Continuing
12,46,242.41091008794928,211.19373,30.043613,296.35081017123304,Continuing
13,49,242.91509227554656,235.61432,34.465794,296.35081017123304,Continuing
14,55,168.33383829683325,231.31488,33.765644,296.35081017123304,Continuing
15,56,175.8319549576918,195.60425,29.517763,296.35081017123304,Continuing
16,6,204.17680289774336,187.4652,37.83261,296.35081017123304,Continuing
17,7,117.40631603510326,201.68079,35.98837,296.35081017123304,Continuing
18,43,178.97379271834268,173.60751,69.023994,296.35081017123304,Continuing
19,57,296.35081017123304,187.3675,26.913969,296.35081017123304,Max Elastic Modulus reached
