Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,75.090614,14.1899605,296.35081017123304,Continuing
2,71,270.69323356331364,262.58533,19.140902,296.35081017123304,Continuing
3,53,228.310761552046,377.1315,77.3247,296.35081017123304,Continuing
4,8,242.7128680778461,186.6713,29.04226,296.35081017123304,Continuing
5,9,233.7243724057668,218.86697,38.517853,296.35081017123304,Continuing
6,54,197.8404462303588,233.25606,47.631073,296.35081017123304,Continuing
7,58,211.5086541241532,217.44638,57.259144,296.35081017123304,Continuing
8,59,219.61643412334288,188.61087,40.464443,296.35081017123304,Continuing
9,60,272.2240045816517,183.18584,36.126553,296.35081017123304,Continuing
10,55,168.33383829683325,203.60213,38.111866,296.35081017123304,Continuing
11,57,296.35081017123304,198.99803,32.49976,296.35081017123304,Max Elastic Modulus reached
