Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,483.471,96.42641,296.35081017123304,Continuing
2,0,81.74085575257114,247.17021,31.22107,296.35081017123304,Continuing
3,60,272.2240045816517,213.82979,16.42311,296.35081017123304,Continuing
4,61,201.80400290446065,254.01079,24.993458,296.35081017123304,Continuing
5,41,220.5104016857166,319.5232,72.98275,296.35081017123304,Continuing
6,35,207.09310351510177,205.88867,61.252728,296.35081017123304,Continuing
7,59,219.61643412334288,202.86752,33.529697,296.35081017123304,Continuing
8,69,110.69482106635698,207.25465,44.649296,296.35081017123304,Continuing
9,52,231.07458974395303,186.41794,40.563732,296.35081017123304,Continuing
10,45,224.5706110108938,225.20076,44.63076,296.35081017123304,Continuing
11,46,242.41091008794928,207.20291,38.78068,296.35081017123304,Continuing
12,49,242.91509227554656,214.32974,38.486374,296.35081017123304,Continuing
13,43,178.97379271834268,197.13283,37.571396,296.35081017123304,Continuing
14,55,168.33383829683325,188.51176,32.68374,296.35081017123304,Continuing
15,56,175.8319549576918,176.5056,29.661823,296.35081017123304,Continuing
16,53,228.310761552046,197.49174,41.222492,296.35081017123304,Continuing
17,28,147.00005295683096,197.48035,45.90145,296.35081017123304,Continuing
18,70,172.0732296612731,175.48361,33.203873,296.35081017123304,Continuing
19,42,179.2410423946837,158.76146,31.489964,296.35081017123304,Continuing
20,63,228.4671903908735,159.38106,25.80782,296.35081017123304,Continuing
21,62,277.3861208337041,168.35857,26.630207,296.35081017123304,Continuing
22,54,197.8404462303588,171.0079,28.817097,296.35081017123304,Continuing
23,37,152.72295816440803,180.24387,29.121464,296.35081017123304,Continuing
24,40,162.77817832797786,175.5199,34.605648,296.35081017123304,Continuing
25,44,159.30709474405634,173.13338,25.81195,296.35081017123304,Continuing
26,57,296.35081017123304,151.01324,27.741495,296.35081017123304,Max Elastic Modulus reached
