Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,586.883,113.527016,296.35081017123304,Continuing
2,58,211.5086541241532,200.27434,9.607241,296.35081017123304,Continuing
3,59,219.61643412334288,217.64966,15.660604,296.35081017123304,Continuing
4,60,272.2240045816517,215.3563,20.429625,296.35081017123304,Continuing
5,6,204.17680289774336,314.17206,63.021988,296.35081017123304,Continuing
6,8,242.7128680778461,204.48602,55.820194,296.35081017123304,Continuing
7,52,231.07458974395303,247.1362,36.791718,296.35081017123304,Continuing
8,61,201.80400290446065,231.24593,31.150757,296.35081017123304,Continuing
9,9,233.7243724057668,222.49739,47.761486,296.35081017123304,Continuing
10,45,224.5706110108938,234.28416,33.428772,296.35081017123304,Continuing
11,46,242.41091008794928,235.26106,32.202747,296.35081017123304,Continuing
12,49,242.91509227554656,237.48741,31.41956,296.35081017123304,Continuing
13,7,117.40631603510326,191.35027,39.00815,296.35081017123304,Continuing
14,55,168.33383829683325,200.0491,29.120071,296.35081017123304,Continuing
15,56,175.8319549576918,200.7642,27.354752,296.35081017123304,Continuing
16,43,178.97379271834268,167.58684,60.251823,296.35081017123304,Continuing
17,42,179.2410423946837,157.8844,32.032253,296.35081017123304,Continuing
18,54,197.8404462303588,158.87665,24.606592,296.35081017123304,Continuing
19,62,277.3861208337041,162.72533,23.257324,296.35081017123304,Continuing
20,63,228.4671903908735,203.30266,28.647806,296.35081017123304,Continuing
21,44,159.30709474405634,184.44716,23.416147,296.35081017123304,Continuing
22,50,174.66437205644556,158.80849,20.877813,296.35081017123304,Continuing
23,2,66.30151481091211,139.70319,83.50826,296.35081017123304,Continuing
24,51,181.925661105008,178.14946,21.500174,296.35081017123304,Continuing
25,47,188.5569729101656,154.00525,21.417093,296.35081017123304,Continuing
26,48,171.00469374345903,176.92278,23.784056,296.35081017123304,Continuing
27,41,220.5104016857166,154.1558,49.626633,296.35081017123304,Continuing
28,40,162.77817832797786,185.94905,35.169685,296.35081017123304,Continuing
29,57,296.35081017123304,160.9394,26.691132,296.35081017123304,Max Elastic Modulus reached
