Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,491.28238,101.88729,296.35081017123304,Continuing
2,53,228.310761552046,235.2471,16.826048,296.35081017123304,Continuing
3,59,219.61643412334288,203.19458,14.753808,296.35081017123304,Continuing
4,60,272.2240045816517,206.37025,19.054443,296.35081017123304,Continuing
5,6,204.17680289774336,341.83972,66.21926,296.35081017123304,Continuing
6,52,231.07458974395303,211.35031,29.167849,296.35081017123304,Continuing
7,45,224.5706110108938,227.50916,30.116098,296.35081017123304,Continuing
8,61,201.80400290446065,232.70006,30.369843,296.35081017123304,Continuing
9,46,242.41091008794928,217.96396,28.994295,296.35081017123304,Continuing
10,49,242.91509227554656,218.08615,26.808764,296.35081017123304,Continuing
11,8,242.7128680778461,192.42035,65.9892,296.35081017123304,Continuing
12,9,233.7243724057668,227.33936,58.58789,296.35081017123304,Continuing
13,7,117.40631603510326,203.09657,44.80688,296.35081017123304,Continuing
14,43,178.97379271834268,189.94363,53.81479,296.35081017123304,Continuing
15,56,175.8319549576918,192.03766,29.728687,296.35081017123304,Continuing
16,55,168.33383829683325,209.22662,34.441322,296.35081017123304,Continuing
17,54,197.8404462303588,163.26031,26.838411,296.35081017123304,Continuing
18,42,179.2410423946837,175.33957,36.69159,296.35081017123304,Continuing
19,63,228.4671903908735,150.52466,22.49527,296.35081017123304,Continuing
20,62,277.3861208337041,169.37921,26.930227,296.35081017123304,Continuing
21,44,159.30709474405634,163.89911,23.955315,296.35081017123304,Continuing
22,57,296.35081017123304,165.16144,27.988613,296.35081017123304,Max Elastic Modulus reached
