Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,404.92963,76.46617,296.35081017123304,Continuing
2,53,228.310761552046,207.93929,29.00785,296.35081017123304,Continuing
3,58,211.5086541241532,180.98196,16.338743,296.35081017123304,Continuing
4,59,219.61643412334288,215.84395,25.890701,296.35081017123304,Continuing
5,8,242.7128680778461,256.7621,48.437004,296.35081017123304,Continuing
6,9,233.7243724057668,224.7933,51.894215,296.35081017123304,Continuing
7,60,272.2240045816517,200.29315,30.510292,296.35081017123304,Continuing
8,2,66.30151481091211,212.03941,58.206043,296.35081017123304,Continuing
9,55,168.33383829683325,194.72787,30.107649,296.35081017123304,Continuing
10,57,296.35081017123304,201.12196,30.238174,296.35081017123304,Max Elastic Modulus reached
