Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,429.21558,87.696945,296.35081017123304,Continuing
2,53,228.310761552046,222.79466,31.449385,296.35081017123304,Continuing
3,58,211.5086541241532,178.71214,16.221647,296.35081017123304,Continuing
4,59,219.61643412334288,199.54887,24.475805,296.35081017123304,Continuing
5,8,242.7128680778461,244.82677,49.248177,296.35081017123304,Continuing
6,9,233.7243724057668,232.75063,56.104897,296.35081017123304,Continuing
7,0,81.74085575257114,200.80096,55.110016,296.35081017123304,Continuing
8,60,272.2240045816517,196.53175,32.543957,296.35081017123304,Continuing
9,52,231.07458974395303,194.25047,31.824942,296.35081017123304,Continuing
10,61,201.80400290446065,244.52069,37.44281,296.35081017123304,Continuing
11,45,224.5706110108938,220.2465,33.16659,296.35081017123304,Continuing
12,46,242.41091008794928,231.03659,33.994778,296.35081017123304,Continuing
13,49,242.91509227554656,241.60733,33.726616,296.35081017123304,Continuing
14,55,168.33383829683325,213.82048,31.749815,296.35081017123304,Continuing
15,43,178.97379271834268,186.28441,59.94164,296.35081017123304,Continuing
16,6,204.17680289774336,190.78882,38.81504,296.35081017123304,Continuing
17,56,175.8319549576918,198.51703,28.795597,296.35081017123304,Continuing
18,7,117.40631603510326,196.79996,34.452038,296.35081017123304,Continuing
19,42,179.2410423946837,161.30412,34.129654,296.35081017123304,Continuing
20,57,296.35081017123304,178.78429,25.122282,296.35081017123304,Max Elastic Modulus reached
