Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,75.32133,12.878893,296.35081017123304,Continuing
2,71,270.69323356331364,885.2928,76.75356,296.35081017123304,Continuing
3,53,228.310761552046,393.85,74.55424,296.35081017123304,Continuing
4,8,242.7128680778461,189.76619,26.881666,296.35081017123304,Continuing
5,9,233.7243724057668,223.4745,36.484062,296.35081017123304,Continuing
6,54,197.8404462303588,236.87277,46.462494,296.35081017123304,Continuing
7,58,211.5086541241532,208.07356,54.862762,296.35081017123304,Continuing
8,59,219.61643412334288,219.85081,45.861633,296.35081017123304,Continuing
9,60,272.2240045816517,197.7061,38.340908,296.35081017123304,Continuing
10,57,296.35081017123304,206.35046,33.35234,296.35081017123304,Max Elastic Modulus reached
