Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,69,110.69482106635698,593.6819,119.78226,296.35081017123304,Continuing
2,58,211.5086541241532,202.72603,9.90338,296.35081017123304,Continuing
3,59,219.61643412334288,195.14832,14.863649,296.35081017123304,Continuing
4,60,272.2240045816517,224.0101,19.60145,296.35081017123304,Continuing
5,6,204.17680289774336,351.33826,69.5611,296.35081017123304,Continuing
6,52,231.07458974395303,204.5529,28.017021,296.35081017123304,Continuing
7,45,224.5706110108938,219.76202,28.916262,296.35081017123304,Continuing
8,61,201.80400290446065,232.23439,29.877514,296.35081017123304,Continuing
9,46,242.41091008794928,227.30063,29.418495,296.35081017123304,Continuing
10,49,242.91509227554656,230.29669,30.041334,296.35081017123304,Continuing
11,8,242.7128680778461,205.60406,62.56036,296.35081017123304,Continuing
12,9,233.7243724057668,234.37637,59.76706,296.35081017123304,Continuing
13,7,117.40631603510326,186.57512,45.375412,296.35081017123304,Continuing
14,43,178.97379271834268,187.15854,48.019146,296.35081017123304,Continuing
15,56,175.8319549576918,187.50475,29.09044,296.35081017123304,Continuing
16,55,168.33383829683325,178.23615,29.884607,296.35081017123304,Continuing
17,54,197.8404462303588,169.05794,28.478777,296.35081017123304,Continuing
18,62,277.3861208337041,166.55672,25.888643,296.35081017123304,Continuing
19,63,228.4671903908735,178.07347,28.270998,296.35081017123304,Continuing
20,44,159.30709474405634,168.17563,25.426262,296.35081017123304,Continuing
21,42,179.2410423946837,158.43306,32.62296,296.35081017123304,Continuing
22,72,189.441220061326,150.16412,44.82757,296.35081017123304,Continuing
23,70,172.0732296612731,186.45447,38.77474,296.35081017123304,Continuing
24,57,296.35081017123304,156.82513,27.377525,296.35081017123304,Max Elastic Modulus reached
