Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus in Dataset,Stopping Reason
1,72,189.441220061326,75.12344,13.248355,296.35081017123304,Continuing
2,71,270.69323356331364,853.739,72.385414,296.35081017123304,Continuing
3,53,228.310761552046,375.2822,73.21416,296.35081017123304,Continuing
4,8,242.7128680778461,201.17816,29.463022,296.35081017123304,Continuing
5,9,233.7243724057668,256.0829,42.88109,296.35081017123304,Continuing
6,58,211.5086541241532,233.63747,49.860638,296.35081017123304,Continuing
7,54,197.8404462303588,227.41591,61.867287,296.35081017123304,Continuing
8,59,219.61643412334288,200.82965,43.952515,296.35081017123304,Continuing
9,55,168.33383829683325,190.0695,37.758068,296.35081017123304,Continuing
10,60,272.2240045816517,197.21732,37.16648,296.35081017123304,Continuing
11,57,296.35081017123304,220.20363,35.26801,296.35081017123304,Max Elastic Modulus reached
