Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,9,1155.0,,,2510.3,WarmStart,WarmStart
1,100,1047.3,,,2510.3,WarmStart,WarmStart
2,204,2005.5,,,2510.3,WarmStart,WarmStart
3,223,1412.5,,,2510.3,WarmStart,WarmStart
4,246,1564.0,,,2510.3,WarmStart,WarmStart
5,255,1280.2,,,2510.3,WarmStart,WarmStart
6,277,1172.0,,,2510.3,WarmStart,WarmStart
7,309,1212.0,,,2510.3,WarmStart,WarmStart
8,19,1723.2,1157.8646925113346,389.3080554276615,2510.3,ActiveLearning,Continuing
9,224,1792.2,1218.5774165390565,380.0542520443901,2510.3,ActiveLearning,Continuing
10,275,1392.4,1268.5062884972388,379.5342538467482,2510.3,ActiveLearning,Continuing
11,252,1730.2,1301.720106387964,345.7707118928188,2510.3,ActiveLearning,Continuing
12,192,1674.6,1368.4596335076897,326.0604333215096,2510.3,ActiveLearning,Continuing
13,127,1737.2,1432.5833919635902,297.3178618243037,2510.3,ActiveLearning,Continuing
14,68,2006.0,1481.4696766632073,278.1862866381006,2510.3,ActiveLearning,Continuing
15,227,1874.6,1517.6746247618114,288.74285743293024,2510.3,ActiveLearning,Continuing
16,64,1661.2,1543.5097663058186,281.6926792230639,2510.3,ActiveLearning,Continuing
17,79,1641.2,1547.3134216697326,266.6476127596365,2510.3,ActiveLearning,Continuing
18,260,1599.4,1558.056974963984,254.3259956924325,2510.3,ActiveLearning,Continuing
19,45,1716.3,1563.3115184364783,244.18757472522827,2510.3,ActiveLearning,Continuing
20,124,1600.0,1557.7799321565076,241.86501160257384,2510.3,ActiveLearning,Continuing
21,207,1019.0,1526.0186192593105,235.0122180760146,2510.3,ActiveLearning,Continuing
22,234,1212.6,1488.446282852888,260.1632155776541,2510.3,ActiveLearning,Continuing
23,108,1164.4,1470.6717215910712,266.0758100742388,2510.3,ActiveLearning,Continuing
24,209,1309.8,1458.630107653708,266.1784091931221,2510.3,ActiveLearning,Continuing
25,161,1167.2,1450.1384613292119,261.71913657364945,2510.3,ActiveLearning,Continuing
26,8,1683.0,1439.738909275593,273.44977571657876,2510.3,ActiveLearning,Continuing
27,305,1139.7,1458.630120793914,273.4775256047854,2510.3,ActiveLearning,Continuing
28,194,1233.3,1450.6462546749774,272.1973790260063,2510.3,ActiveLearning,Continuing
29,289,1571.2,1424.4634691985057,272.2690995346491,2510.3,ActiveLearning,Continuing
30,239,1144.8,1441.1204573273494,266.57584784357556,2510.3,ActiveLearning,Continuing
31,212,2249.6,1417.9968641454193,269.8131862946237,2510.3,ActiveLearning,Continuing
32,71,2501.1,1479.5042145673715,305.4417778510301,2510.3,ActiveLearning,Continuing
33,99,2411.5,1523.4231089485343,347.8866400127772,2510.3,ActiveLearning,Continuing
34,206,2331.1,1560.9915458414978,369.927806184998,2510.3,ActiveLearning,Continuing
35,191,2411.5,1602.419495827381,381.80637401333445,2510.3,ActiveLearning,Continuing
36,31,2487.3,1638.2858262745244,392.244065672831,2510.3,ActiveLearning,Continuing
37,292,2372.4,1681.2284795502514,401.78556556094037,2510.3,ActiveLearning,Continuing
38,73,2381.6,1721.2882902387587,402.7799936208155,2510.3,ActiveLearning,Continuing
39,159,2356.4,1733.4276049950067,403.6495017099036,2510.3,ActiveLearning,Continuing
40,76,1669.3,1731.2869852575086,403.99218323692844,2510.3,ActiveLearning,Continuing
41,233,1088.6,1729.5151616347819,398.57221798663005,2510.3,ActiveLearning,Continuing
42,130,1109.3,1675.542185419909,414.7752203780836,2510.3,ActiveLearning,Continuing
43,43,1026.6,1645.3891125674104,424.2205135387569,2510.3,ActiveLearning,Continuing
44,240,1267.1,1608.6388840746945,435.67529083766914,2510.3,ActiveLearning,Continuing
45,306,2510.3,1589.1725933806197,444.2078793281579,2510.3,ActiveLearning,Max yield strength in Dataset reached
