Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,14,1564.0,,,2510.3,WarmStart,WarmStart
1,29,1254.0,,,2510.3,WarmStart,WarmStart
2,49,1550.3,,,2510.3,WarmStart,WarmStart
3,58,1276.5,,,2510.3,WarmStart,WarmStart
4,72,1317.0,,,2510.3,WarmStart,WarmStart
5,126,1391.8,,,2510.3,WarmStart,WarmStart
6,136,1199.0,,,2510.3,WarmStart,WarmStart
7,150,1846.5,,,2510.3,WarmStart,WarmStart
8,191,2411.5,,,2510.3,WarmStart,WarmStart
9,215,1688.1,,,2510.3,WarmStart,WarmStart
10,255,1280.2,,,2510.3,WarmStart,WarmStart
11,298,1040.4,,,2510.3,WarmStart,WarmStart
12,309,1212.0,,,2510.3,WarmStart,WarmStart
13,231,1547.3,1307.532894784207,407.68182768356644,2510.3,ActiveLearning,Continuing
14,18,1592.9,1337.2868060265923,384.5300311381316,2510.3,ActiveLearning,Continuing
15,76,1669.3,1362.9460360297937,366.789045910494,2510.3,ActiveLearning,Continuing
16,31,2487.3,1387.1280963234167,354.45284655591604,2510.3,ActiveLearning,Continuing
17,206,2331.1,1398.5183135289162,438.5073269436987,2510.3,ActiveLearning,Continuing
18,99,2411.5,1423.6660349602494,472.93157015138985,2510.3,ActiveLearning,Continuing
19,71,2501.1,1448.812838770695,505.9579357672762,2510.3,ActiveLearning,Continuing
20,292,2372.4,1503.2520955671416,526.7916438435727,2510.3,ActiveLearning,Continuing
21,73,2381.6,1638.5658357739492,490.6835422684008,2510.3,ActiveLearning,Continuing
22,273,2402.3,1533.3091893186001,558.1794297703051,2510.3,ActiveLearning,Continuing
23,106,2381.6,1816.2901026503134,432.25053769170376,2510.3,ActiveLearning,Continuing
24,159,2356.4,1879.3830564847733,409.70240169035145,2510.3,ActiveLearning,Continuing
25,194,1233.3,1924.9344905274315,391.2404519746528,2510.3,ActiveLearning,Continuing
26,289,1571.2,1824.5795754266276,444.55322733649535,2510.3,ActiveLearning,Continuing
27,212,2249.6,1806.8183756524204,444.3892072408494,2510.3,ActiveLearning,Continuing
28,306,2510.3,1838.2399477151284,431.28502657507534,2510.3,ActiveLearning,Max yield strength in Dataset reached
