Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,9,1155.0,,,2510.3,WarmStart,WarmStart
1,100,1047.3,,,2510.3,WarmStart,WarmStart
2,204,2005.5,,,2510.3,WarmStart,WarmStart
3,223,1412.5,,,2510.3,WarmStart,WarmStart
4,246,1564.0,,,2510.3,WarmStart,WarmStart
5,255,1280.2,,,2510.3,WarmStart,WarmStart
6,277,1172.0,,,2510.3,WarmStart,WarmStart
7,309,1212.0,,,2510.3,WarmStart,WarmStart
8,68,2006.0,1726.3734130859375,397.5845031738281,2510.3,ActiveLearning,Continuing
9,127,1737.2,1908.0264892578125,207.7809600830078,2510.3,ActiveLearning,Continuing
10,79,1641.2,1695.38916015625,235.99081420898438,2510.3,ActiveLearning,Continuing
11,224,1792.2,1611.2391357421875,193.18582153320312,2510.3,ActiveLearning,Continuing
12,252,1730.2,1660.98095703125,158.07276916503906,2510.3,ActiveLearning,Continuing
13,192,1674.6,1689.3419189453125,95.29991912841797,2510.3,ActiveLearning,Continuing
14,275,1392.4,1652.6409912109375,122.95437622070312,2510.3,ActiveLearning,Continuing
15,205,1730.2,1567.4486083984375,104.70763397216797,2510.3,ActiveLearning,Continuing
16,280,1730.2,1545.208984375,92.99205780029297,2510.3,ActiveLearning,Continuing
17,19,1723.2,1574.6800537109375,132.08265686035156,2510.3,ActiveLearning,Continuing
18,34,1730.2,1564.6085205078125,119.87496948242188,2510.3,ActiveLearning,Continuing
19,227,1874.6,1557.8597412109375,137.61227416992188,2510.3,ActiveLearning,Continuing
20,305,1139.7,1567.5404052734375,148.1923065185547,2510.3,ActiveLearning,Continuing
21,64,1661.2,1604.222412109375,193.33718872070312,2510.3,ActiveLearning,Continuing
22,185,1998.6,1556.5313720703125,162.73060607910156,2510.3,ActiveLearning,Continuing
23,203,1688.1,1548.866455078125,120.62669372558594,2510.3,ActiveLearning,Continuing
24,260,1599.4,1621.5675048828125,84.9871597290039,2510.3,ActiveLearning,Continuing
25,45,1716.3,1606.228759765625,111.8475112915039,2510.3,ActiveLearning,Continuing
26,245,1298.8,1623.3560791015625,100.03782653808594,2510.3,ActiveLearning,Continuing
27,71,2501.1,1631.3880615234375,237.73654174804688,2510.3,ActiveLearning,Continuing
28,212,2249.6,1892.0435791015625,365.8164367675781,2510.3,ActiveLearning,Continuing
29,73,2381.6,2105.197998046875,343.0777282714844,2510.3,ActiveLearning,Continuing
30,106,2381.6,2242.4501953125,277.9875793457031,2510.3,ActiveLearning,Continuing
31,206,2331.1,2327.03662109375,172.71038818359375,2510.3,ActiveLearning,Continuing
32,292,2372.4,2323.393310546875,69.26605224609375,2510.3,ActiveLearning,Continuing
33,191,2411.5,2294.2529296875,116.51546478271484,2510.3,ActiveLearning,Continuing
34,99,2411.5,2297.983154296875,120.31787109375,2510.3,ActiveLearning,Continuing
35,273,2402.3,2332.51025390625,83.3833999633789,2510.3,ActiveLearning,Continuing
36,31,2487.3,2268.605224609375,96.80652618408203,2510.3,ActiveLearning,Continuing
37,306,2510.3,2246.79541015625,114.40641021728516,2510.3,ActiveLearning,Max yield strength in Dataset reached
