Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,11,1232.0,,,2510.3,WarmStart,WarmStart
2,12,1455.4,,,2510.3,WarmStart,WarmStart
3,22,1267.8,,,2510.3,WarmStart,WarmStart
4,29,1254.0,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,35,1357.3,,,2510.3,WarmStart,WarmStart
7,50,1371.4,,,2510.3,WarmStart,WarmStart
8,59,1145.8,,,2510.3,WarmStart,WarmStart
9,72,1317.0,,,2510.3,WarmStart,WarmStart
10,73,2381.6,,,2510.3,WarmStart,WarmStart
11,80,1125.0,,,2510.3,WarmStart,WarmStart
12,84,1278.2,,,2510.3,WarmStart,WarmStart
13,90,1185.1,,,2510.3,WarmStart,WarmStart
14,107,1309.1,,,2510.3,WarmStart,WarmStart
15,120,1275.3,,,2510.3,WarmStart,WarmStart
16,129,1173.8,,,2510.3,WarmStart,WarmStart
17,133,1312.0,,,2510.3,WarmStart,WarmStart
18,137,1308.0,,,2510.3,WarmStart,WarmStart
19,144,1117.3,,,2510.3,WarmStart,WarmStart
20,149,1304.3,,,2510.3,WarmStart,WarmStart
21,154,1123.1,,,2510.3,WarmStart,WarmStart
22,155,1344.4,,,2510.3,WarmStart,WarmStart
23,162,1258.2,,,2510.3,WarmStart,WarmStart
24,166,1091.4,,,2510.3,WarmStart,WarmStart
25,168,1258.8,,,2510.3,WarmStart,WarmStart
26,169,1250.5,,,2510.3,WarmStart,WarmStart
27,170,1274.7,,,2510.3,WarmStart,WarmStart
28,174,1287.4,,,2510.3,WarmStart,WarmStart
29,176,1026.6,,,2510.3,WarmStart,WarmStart
30,177,1503.4,,,2510.3,WarmStart,WarmStart
31,182,1150.6,,,2510.3,WarmStart,WarmStart
32,184,1012.8,,,2510.3,WarmStart,WarmStart
33,191,2411.5,,,2510.3,WarmStart,WarmStart
34,200,1133.4,,,2510.3,WarmStart,WarmStart
35,208,1153.4,,,2510.3,WarmStart,WarmStart
36,212,2249.6,,,2510.3,WarmStart,WarmStart
37,213,1405.6,,,2510.3,WarmStart,WarmStart
38,214,1529.6,,,2510.3,WarmStart,WarmStart
39,215,1688.1,,,2510.3,WarmStart,WarmStart
40,216,1371.1,,,2510.3,WarmStart,WarmStart
41,220,1373.9,,,2510.3,WarmStart,WarmStart
42,223,1412.5,,,2510.3,WarmStart,WarmStart
43,234,1212.6,,,2510.3,WarmStart,WarmStart
44,249,1460.7,,,2510.3,WarmStart,WarmStart
45,252,1730.2,,,2510.3,WarmStart,WarmStart
46,261,1287.3,,,2510.3,WarmStart,WarmStart
47,267,1352.2,,,2510.3,WarmStart,WarmStart
48,275,1392.4,,,2510.3,WarmStart,WarmStart
49,277,1172.0,,,2510.3,WarmStart,WarmStart
50,278,1743.5,,,2510.3,WarmStart,WarmStart
51,281,1338.0,,,2510.3,WarmStart,WarmStart
52,297,1404.2,,,2510.3,WarmStart,WarmStart
53,299,1777.6,,,2510.3,WarmStart,WarmStart
54,31,2487.3,2226.507999999989,1124.2,2510.3,ActiveLearning,Continuing
55,71,2501.1,2265.523999999995,1094.9,2510.3,ActiveLearning,Continuing
56,99,2411.5,2105.029249999993,1331.0299999999997,2510.3,ActiveLearning,Continuing
57,206,2331.1,2301.786499999995,1158.4649999999997,2510.3,ActiveLearning,Continuing
58,273,2402.3,2035.9894999999947,1378.0,2510.3,ActiveLearning,Continuing
59,306,2510.3,2045.9232499999916,1364.2000000000003,2510.3,ActiveLearning,Max yield strength in Dataset reached
