Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,104,1032.1,,,2510.3,WarmStart,WarmStart
1,268,1263.6,,,2510.3,WarmStart,WarmStart
2,15,1136.9,1232.7325439453125,78.69468688964844,2510.3,ActiveLearning,Continuing
3,28,1230.6,1213.075927734375,93.27828979492188,2510.3,ActiveLearning,Continuing
4,218,1169.2,1208.525634765625,89.29682922363281,2510.3,ActiveLearning,Continuing
5,271,1061.7,1191.577392578125,77.62535858154297,2510.3,ActiveLearning,Continuing
6,33,1819.0,1187.7891845703125,62.715415954589844,2510.3,ActiveLearning,Continuing
7,142,1340.1,1580.129638671875,308.2156677246094,2510.3,ActiveLearning,Continuing
8,119,1736.3,1608.08984375,276.7761535644531,2510.3,ActiveLearning,Continuing
9,158,1688.1,1695.777099609375,176.6374053955078,2510.3,ActiveLearning,Continuing
10,285,1812.1,1698.73095703125,75.48480987548828,2510.3,ActiveLearning,Continuing
11,246,1564.0,1728.5032958984375,90.77091979980469,2510.3,ActiveLearning,Continuing
12,279,1805.2,1701.8526611328125,111.62078857421875,2510.3,ActiveLearning,Continuing
13,46,1798.3,1588.6842041015625,231.72213745117188,2510.3,ActiveLearning,Continuing
14,266,1667.4,1652.14404296875,200.75425720214844,2510.3,ActiveLearning,Continuing
15,146,1722.5,1601.76025390625,223.14328002929688,2510.3,ActiveLearning,Continuing
16,291,1577.8,1497.550537109375,137.85733032226562,2510.3,ActiveLearning,Continuing
17,193,1784.5,1527.2427978515625,138.9351806640625,2510.3,ActiveLearning,Continuing
18,21,1860.3,1637.187255859375,151.01304626464844,2510.3,ActiveLearning,Continuing
19,296,1681.2,1593.4959716796875,101.57102966308594,2510.3,ActiveLearning,Continuing
20,150,1846.5,1515.2979736328125,167.2931671142578,2510.3,ActiveLearning,Continuing
21,77,1653.6,1519.6705322265625,195.90643310546875,2510.3,ActiveLearning,Continuing
22,215,1688.1,1267.719482421875,153.19064331054688,2510.3,ActiveLearning,Continuing
23,188,1681.2,1306.8372802734375,99.3692626953125,2510.3,ActiveLearning,Continuing
24,167,1731.7,1433.4967041015625,208.1455841064453,2510.3,ActiveLearning,Continuing
25,169,1250.5,1390.872802734375,214.84922790527344,2510.3,ActiveLearning,Continuing
26,287,1615.8,1397.792724609375,194.6871795654297,2510.3,ActiveLearning,Continuing
27,305,1139.7,1490.5418701171875,177.90025329589844,2510.3,ActiveLearning,Continuing
28,228,1240.2,1486.966796875,198.8196258544922,2510.3,ActiveLearning,Continuing
29,14,1564.0,1484.41162109375,159.24864196777344,2510.3,ActiveLearning,Continuing
30,213,1405.6,1521.7781982421875,103.692626953125,2510.3,ActiveLearning,Continuing
31,223,1412.5,1492.2354736328125,148.7376251220703,2510.3,ActiveLearning,Continuing
32,35,1357.3,1498.9071044921875,132.41380310058594,2510.3,ActiveLearning,Continuing
