Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,1,1502.0,,,2510.3,WarmStart,WarmStart
1,3,1341.7,,,2510.3,WarmStart,WarmStart
2,4,1322.1,,,2510.3,WarmStart,WarmStart
3,6,1605.4,,,2510.3,WarmStart,WarmStart
4,7,1306.9,,,2510.3,WarmStart,WarmStart
5,8,1683.0,,,2510.3,WarmStart,WarmStart
6,10,1218.4,,,2510.3,WarmStart,WarmStart
7,11,1232.0,,,2510.3,WarmStart,WarmStart
8,12,1455.4,,,2510.3,WarmStart,WarmStart
9,14,1564.0,,,2510.3,WarmStart,WarmStart
10,16,1328.3,,,2510.3,WarmStart,WarmStart
11,18,1592.9,,,2510.3,WarmStart,WarmStart
12,22,1267.8,,,2510.3,WarmStart,WarmStart
13,25,1005.9,,,2510.3,WarmStart,WarmStart
14,26,1236.6,,,2510.3,WarmStart,WarmStart
15,28,1230.6,,,2510.3,WarmStart,WarmStart
16,29,1254.0,,,2510.3,WarmStart,WarmStart
17,30,1194.0,,,2510.3,WarmStart,WarmStart
18,33,1819.0,,,2510.3,WarmStart,WarmStart
19,34,1730.2,,,2510.3,WarmStart,WarmStart
20,35,1357.3,,,2510.3,WarmStart,WarmStart
21,39,1071.4,,,2510.3,WarmStart,WarmStart
22,40,2157.3,,,2510.3,WarmStart,WarmStart
23,41,1169.4,,,2510.3,WarmStart,WarmStart
24,46,1798.3,,,2510.3,WarmStart,WarmStart
25,47,1228.9,,,2510.3,WarmStart,WarmStart
26,48,1451.7,,,2510.3,WarmStart,WarmStart
27,49,1550.3,,,2510.3,WarmStart,WarmStart
28,50,1371.4,,,2510.3,WarmStart,WarmStart
29,54,1429.7,,,2510.3,WarmStart,WarmStart
30,55,1463.0,,,2510.3,WarmStart,WarmStart
31,56,1357.9,,,2510.3,WarmStart,WarmStart
32,57,1235.9,,,2510.3,WarmStart,WarmStart
33,58,1276.5,,,2510.3,WarmStart,WarmStart
34,59,1145.8,,,2510.3,WarmStart,WarmStart
35,69,1131.9,,,2510.3,WarmStart,WarmStart
36,71,2501.1,,,2510.3,WarmStart,WarmStart
37,72,1317.0,,,2510.3,WarmStart,WarmStart
38,73,2381.6,,,2510.3,WarmStart,WarmStart
39,75,1471.1,,,2510.3,WarmStart,WarmStart
40,77,1653.6,,,2510.3,WarmStart,WarmStart
41,80,1125.0,,,2510.3,WarmStart,WarmStart
42,84,1278.2,,,2510.3,WarmStart,WarmStart
43,85,1175.4,,,2510.3,WarmStart,WarmStart
44,87,1393.5,,,2510.3,WarmStart,WarmStart
45,90,1185.1,,,2510.3,WarmStart,WarmStart
46,91,1136.8,,,2510.3,WarmStart,WarmStart
47,95,1277.7,,,2510.3,WarmStart,WarmStart
48,100,1047.3,,,2510.3,WarmStart,WarmStart
49,103,1314.2,,,2510.3,WarmStart,WarmStart
50,105,1358.2,,,2510.3,WarmStart,WarmStart
51,107,1309.1,,,2510.3,WarmStart,WarmStart
52,109,1437.3,,,2510.3,WarmStart,WarmStart
53,110,1241.0,,,2510.3,WarmStart,WarmStart
54,111,1274.7,,,2510.3,WarmStart,WarmStart
55,112,1471.0,,,2510.3,WarmStart,WarmStart
56,113,1405.6,,,2510.3,WarmStart,WarmStart
57,115,1536.5,,,2510.3,WarmStart,WarmStart
58,116,1010.8,,,2510.3,WarmStart,WarmStart
59,117,1810.0,,,2510.3,WarmStart,WarmStart
60,118,1603.3,,,2510.3,WarmStart,WarmStart
61,120,1275.3,,,2510.3,WarmStart,WarmStart
62,122,1028.7,,,2510.3,WarmStart,WarmStart
63,123,1729.4,,,2510.3,WarmStart,WarmStart
64,124,1600.0,,,2510.3,WarmStart,WarmStart
65,126,1391.8,,,2510.3,WarmStart,WarmStart
66,129,1173.8,,,2510.3,WarmStart,WarmStart
67,131,1391.2,,,2510.3,WarmStart,WarmStart
68,133,1312.0,,,2510.3,WarmStart,WarmStart
69,134,1282.2,,,2510.3,WarmStart,WarmStart
70,137,1308.0,,,2510.3,WarmStart,WarmStart
71,138,1525.0,,,2510.3,WarmStart,WarmStart
72,139,1350.4,,,2510.3,WarmStart,WarmStart
