Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,146,1722.5,,,2510.3,WarmStart,WarmStart
19,148,1237.0,,,2510.3,WarmStart,WarmStart
20,164,1282.2,,,2510.3,WarmStart,WarmStart
21,165,1250.8,,,2510.3,WarmStart,WarmStart
22,172,1164.4,,,2510.3,WarmStart,WarmStart
23,173,1522.7,,,2510.3,WarmStart,WarmStart
24,175,1074.9,,,2510.3,WarmStart,WarmStart
25,185,1998.6,,,2510.3,WarmStart,WarmStart
26,197,1348.9,,,2510.3,WarmStart,WarmStart
27,219,1804.2,,,2510.3,WarmStart,WarmStart
28,228,1240.2,,,2510.3,WarmStart,WarmStart
29,231,1547.3,,,2510.3,WarmStart,WarmStart
30,239,1144.8,,,2510.3,WarmStart,WarmStart
31,242,1305.4,,,2510.3,WarmStart,WarmStart
32,251,1369.5,,,2510.3,WarmStart,WarmStart
33,260,1599.4,,,2510.3,WarmStart,WarmStart
34,277,1172.0,,,2510.3,WarmStart,WarmStart
35,287,1615.8,,,2510.3,WarmStart,WarmStart
36,291,1577.8,,,2510.3,WarmStart,WarmStart
37,292,2372.4,,,2510.3,WarmStart,WarmStart
38,296,1681.2,,,2510.3,WarmStart,WarmStart
39,309,1212.0,,,2510.3,WarmStart,WarmStart
40,106,2381.6,1515.9239541273614,316.8519960289085,2510.3,ActiveLearning,Continuing
41,273,2402.3,1576.948824838035,334.17938713127603,2510.3,ActiveLearning,Continuing
42,71,2501.1,1617.1935218380027,346.06731935946146,2510.3,ActiveLearning,Continuing
43,99,2411.5,1670.8017162470708,358.18845816208295,2510.3,ActiveLearning,Continuing
44,206,2331.1,1710.866319503899,361.74188525569724,2510.3,ActiveLearning,Continuing
45,289,1571.2,1751.2907585664948,361.5109398179769,2510.3,ActiveLearning,Continuing
46,191,2411.5,1735.371312039619,362.74244760359085,2510.3,ActiveLearning,Continuing
47,31,2487.3,1777.327100978092,363.9618303805116,2510.3,ActiveLearning,Continuing
48,212,2249.6,1799.345724538639,368.49066052647646,2510.3,ActiveLearning,Continuing
49,194,1233.3,1819.6465075579583,363.70263429978155,2510.3,ActiveLearning,Continuing
50,159,2356.4,1754.7636102689303,379.57864479359193,2510.3,ActiveLearning,Continuing
51,118,1603.3,1747.8130450833673,384.35429058172053,2510.3,ActiveLearning,Continuing
52,233,1088.6,1734.490371907688,377.98812578753075,2510.3,ActiveLearning,Continuing
53,198,1061.1,1692.114507892482,391.37326557648777,2510.3,ActiveLearning,Continuing
54,130,1109.3,1660.5645678320057,402.9756535841545,2510.3,ActiveLearning,Continuing
55,306,2510.3,1640.7286054315723,415.7852452421506,2510.3,ActiveLearning,Max yield strength in Dataset reached
