Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,24,1383.7,,,2510.3,WarmStart,WarmStart
5,25,1005.9,,,2510.3,WarmStart,WarmStart
6,33,1819.0,,,2510.3,WarmStart,WarmStart
7,42,1350.3,,,2510.3,WarmStart,WarmStart
8,45,1716.3,,,2510.3,WarmStart,WarmStart
9,46,1798.3,,,2510.3,WarmStart,WarmStart
10,57,1235.9,,,2510.3,WarmStart,WarmStart
11,60,1340.8,,,2510.3,WarmStart,WarmStart
12,63,1423.8,,,2510.3,WarmStart,WarmStart
13,73,2381.6,,,2510.3,WarmStart,WarmStart
14,75,1471.1,,,2510.3,WarmStart,WarmStart
15,76,1669.3,,,2510.3,WarmStart,WarmStart
16,82,1746.6,,,2510.3,WarmStart,WarmStart
17,93,1755.2,,,2510.3,WarmStart,WarmStart
18,108,1164.4,,,2510.3,WarmStart,WarmStart
19,143,1216.8,,,2510.3,WarmStart,WarmStart
20,146,1722.5,,,2510.3,WarmStart,WarmStart
21,148,1237.0,,,2510.3,WarmStart,WarmStart
22,164,1282.2,,,2510.3,WarmStart,WarmStart
23,165,1250.8,,,2510.3,WarmStart,WarmStart
24,172,1164.4,,,2510.3,WarmStart,WarmStart
25,173,1522.7,,,2510.3,WarmStart,WarmStart
26,175,1074.9,,,2510.3,WarmStart,WarmStart
27,180,1182.0,,,2510.3,WarmStart,WarmStart
28,185,1998.6,,,2510.3,WarmStart,WarmStart
29,197,1348.9,,,2510.3,WarmStart,WarmStart
30,219,1804.2,,,2510.3,WarmStart,WarmStart
31,228,1240.2,,,2510.3,WarmStart,WarmStart
32,231,1547.3,,,2510.3,WarmStart,WarmStart
33,239,1144.8,,,2510.3,WarmStart,WarmStart
34,242,1305.4,,,2510.3,WarmStart,WarmStart
35,251,1369.5,,,2510.3,WarmStart,WarmStart
36,260,1599.4,,,2510.3,WarmStart,WarmStart
37,277,1172.0,,,2510.3,WarmStart,WarmStart
38,287,1615.8,,,2510.3,WarmStart,WarmStart
39,291,1577.8,,,2510.3,WarmStart,WarmStart
40,292,2372.4,,,2510.3,WarmStart,WarmStart
41,296,1681.2,,,2510.3,WarmStart,WarmStart
42,309,1212.0,,,2510.3,WarmStart,WarmStart
43,205,1730.2,1518.908940183025,314.91479411376787,2510.3,ActiveLearning,Continuing
44,273,2402.3,1538.5042256818856,302.17040096074373,2510.3,ActiveLearning,Continuing
45,106,2381.6,1601.0512947989478,317.4172114215899,2510.3,ActiveLearning,Continuing
46,71,2501.1,1639.7472225411398,328.83967401503696,2510.3,ActiveLearning,Continuing
47,99,2411.5,1694.0521718050002,339.68941207414275,2510.3,ActiveLearning,Continuing
48,206,2331.1,1731.8594858732374,342.9649935424114,2510.3,ActiveLearning,Continuing
49,191,2411.5,1771.857769266361,344.8576987211605,2510.3,ActiveLearning,Continuing
50,31,2487.3,1815.5673901817354,344.43677800041894,2510.3,ActiveLearning,Continuing
51,289,1571.2,1850.1515043791364,346.3901277010628,2510.3,ActiveLearning,Continuing
52,212,2249.6,1815.6298353479458,351.0690007548974,2510.3,ActiveLearning,Continuing
53,194,1233.3,1832.678367034607,346.88024345333343,2510.3,ActiveLearning,Continuing
54,159,2356.4,1764.2520510915472,362.9023313783292,2510.3,ActiveLearning,Continuing
55,118,1603.3,1755.7973383833341,368.32040755901636,2510.3,ActiveLearning,Continuing
56,306,2510.3,1745.48085478457,367.4650666376824,2510.3,ActiveLearning,Max yield strength in Dataset reached
