Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,5,1164.4,,,2510.3,WarmStart,WarmStart
1,9,1155.0,,,2510.3,WarmStart,WarmStart
2,25,1005.9,,,2510.3,WarmStart,WarmStart
3,46,1798.3,,,2510.3,WarmStart,WarmStart
4,57,1235.9,,,2510.3,WarmStart,WarmStart
5,60,1340.8,,,2510.3,WarmStart,WarmStart
6,63,1423.8,,,2510.3,WarmStart,WarmStart
7,73,2381.6,,,2510.3,WarmStart,WarmStart
8,75,1471.1,,,2510.3,WarmStart,WarmStart
9,93,1755.2,,,2510.3,WarmStart,WarmStart
10,108,1164.4,,,2510.3,WarmStart,WarmStart
11,164,1282.2,,,2510.3,WarmStart,WarmStart
12,165,1250.8,,,2510.3,WarmStart,WarmStart
13,173,1522.7,,,2510.3,WarmStart,WarmStart
14,175,1074.9,,,2510.3,WarmStart,WarmStart
15,185,1998.6,,,2510.3,WarmStart,WarmStart
16,219,1804.2,,,2510.3,WarmStart,WarmStart
17,228,1240.2,,,2510.3,WarmStart,WarmStart
18,231,1547.3,,,2510.3,WarmStart,WarmStart
19,242,1305.4,,,2510.3,WarmStart,WarmStart
20,260,1599.4,,,2510.3,WarmStart,WarmStart
21,292,2372.4,,,2510.3,WarmStart,WarmStart
22,296,1681.2,,,2510.3,WarmStart,WarmStart
23,309,1212.0,,,2510.3,WarmStart,WarmStart
24,106,2381.6,1404.2061843238876,393.0240736320461,2510.3,ActiveLearning,Continuing
25,273,2402.3,1425.85344014811,428.59480131494615,2510.3,ActiveLearning,Continuing
26,71,2501.1,1498.3386037778428,443.29324467098314,2510.3,ActiveLearning,Continuing
27,99,2411.5,1556.232570715276,460.834941523175,2510.3,ActiveLearning,Continuing
28,206,2331.1,1617.3440118485,462.22803378724205,2510.3,ActiveLearning,Continuing
29,191,2411.5,1674.0775007400903,456.4868304444,2510.3,ActiveLearning,Continuing
30,31,2487.3,1732.0209345410838,450.42808861370406,2510.3,ActiveLearning,Continuing
31,289,1571.2,1782.9364166174869,446.95581415989335,2510.3,ActiveLearning,Continuing
32,212,2249.6,1765.4704051853846,445.9126834121704,2510.3,ActiveLearning,Continuing
33,194,1233.3,1781.140143428994,434.4541377041283,2510.3,ActiveLearning,Continuing
34,159,2356.4,1573.2860511120452,528.5845236073831,2510.3,ActiveLearning,Continuing
35,76,1669.3,1709.17393457702,509.93757197049956,2510.3,ActiveLearning,Continuing
36,118,1603.3,1735.2581027583242,444.1879747692296,2510.3,ActiveLearning,Continuing
37,233,1088.6,1732.224220258551,435.25659294529294,2510.3,ActiveLearning,Continuing
38,210,1580.0,1687.3333075631285,452.4684779806833,2510.3,ActiveLearning,Continuing
39,240,1267.1,1685.810933855673,444.7329312736705,2510.3,ActiveLearning,Continuing
40,43,1026.6,1670.0673209970905,447.0970697297904,2510.3,ActiveLearning,Continuing
41,130,1109.3,1640.719558112211,459.12818482701425,2510.3,ActiveLearning,Continuing
42,239,1144.8,1625.4351715803746,466.84267048768464,2510.3,ActiveLearning,Continuing
43,261,1287.3,1609.5355720031612,470.2070153404601,2510.3,ActiveLearning,Continuing
44,306,2510.3,1598.592639497817,472.4418372372181,2510.3,ActiveLearning,Max yield strength in Dataset reached
