Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,2,1382.2,,,2510.3,WarmStart,WarmStart
1,3,1341.7,,,2510.3,WarmStart,WarmStart
2,5,1164.4,,,2510.3,WarmStart,WarmStart
3,6,1605.4,,,2510.3,WarmStart,WarmStart
4,7,1306.9,,,2510.3,WarmStart,WarmStart
5,9,1155.0,,,2510.3,WarmStart,WarmStart
6,10,1218.4,,,2510.3,WarmStart,WarmStart
7,15,1136.9,,,2510.3,WarmStart,WarmStart
8,16,1328.3,,,2510.3,WarmStart,WarmStart
9,17,1188.6,,,2510.3,WarmStart,WarmStart
10,18,1592.9,,,2510.3,WarmStart,WarmStart
11,19,1723.2,,,2510.3,WarmStart,WarmStart
12,22,1267.8,,,2510.3,WarmStart,WarmStart
13,24,1383.7,,,2510.3,WarmStart,WarmStart
14,25,1005.9,,,2510.3,WarmStart,WarmStart
15,29,1254.0,,,2510.3,WarmStart,WarmStart
16,30,1194.0,,,2510.3,WarmStart,WarmStart
17,31,2487.3,,,2510.3,WarmStart,WarmStart
18,33,1819.0,,,2510.3,WarmStart,WarmStart
19,37,1412.5,,,2510.3,WarmStart,WarmStart
20,38,1426.2,,,2510.3,WarmStart,WarmStart
21,42,1350.3,,,2510.3,WarmStart,WarmStart
22,45,1716.3,,,2510.3,WarmStart,WarmStart
23,46,1798.3,,,2510.3,WarmStart,WarmStart
24,55,1463.0,,,2510.3,WarmStart,WarmStart
25,56,1357.9,,,2510.3,WarmStart,WarmStart
26,57,1235.9,,,2510.3,WarmStart,WarmStart
27,59,1145.8,,,2510.3,WarmStart,WarmStart
28,60,1340.8,,,2510.3,WarmStart,WarmStart
29,63,1423.8,,,2510.3,WarmStart,WarmStart
30,66,1157.5,,,2510.3,WarmStart,WarmStart
31,67,1438.6,,,2510.3,WarmStart,WarmStart
32,68,2006.0,,,2510.3,WarmStart,WarmStart
33,69,1131.9,,,2510.3,WarmStart,WarmStart
34,72,1317.0,,,2510.3,WarmStart,WarmStart
35,73,2381.6,,,2510.3,WarmStart,WarmStart
36,74,1312.6,,,2510.3,WarmStart,WarmStart
37,75,1471.1,,,2510.3,WarmStart,WarmStart
38,76,1669.3,,,2510.3,WarmStart,WarmStart
39,77,1653.6,,,2510.3,WarmStart,WarmStart
40,78,1580.1,,,2510.3,WarmStart,WarmStart
41,79,1641.2,,,2510.3,WarmStart,WarmStart
42,82,1746.6,,,2510.3,WarmStart,WarmStart
43,84,1278.2,,,2510.3,WarmStart,WarmStart
44,86,1453.8,,,2510.3,WarmStart,WarmStart
45,90,1185.1,,,2510.3,WarmStart,WarmStart
46,92,1280.7,,,2510.3,WarmStart,WarmStart
47,93,1755.2,,,2510.3,WarmStart,WarmStart
48,96,1233.3,,,2510.3,WarmStart,WarmStart
49,97,1420.0,,,2510.3,WarmStart,WarmStart
50,101,1219.7,,,2510.3,WarmStart,WarmStart
51,104,1032.1,,,2510.3,WarmStart,WarmStart
52,108,1164.4,,,2510.3,WarmStart,WarmStart
53,109,1437.3,,,2510.3,WarmStart,WarmStart
54,111,1274.7,,,2510.3,WarmStart,WarmStart
55,112,1471.0,,,2510.3,WarmStart,WarmStart
56,113,1405.6,,,2510.3,WarmStart,WarmStart
57,114,1269.0,,,2510.3,WarmStart,WarmStart
58,115,1536.5,,,2510.3,WarmStart,WarmStart
59,116,1010.8,,,2510.3,WarmStart,WarmStart
60,117,1810.0,,,2510.3,WarmStart,WarmStart
61,118,1603.3,,,2510.3,WarmStart,WarmStart
62,119,1736.3,,,2510.3,WarmStart,WarmStart
