Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,14,1564.0,,,2510.3,WarmStart,WarmStart
1,29,1254.0,,,2510.3,WarmStart,WarmStart
2,49,1550.3,,,2510.3,WarmStart,WarmStart
3,58,1276.5,,,2510.3,WarmStart,WarmStart
4,72,1317.0,,,2510.3,WarmStart,WarmStart
5,126,1391.8,,,2510.3,WarmStart,WarmStart
6,136,1199.0,,,2510.3,WarmStart,WarmStart
7,150,1846.5,,,2510.3,WarmStart,WarmStart
8,191,2411.5,,,2510.3,WarmStart,WarmStart
9,215,1688.1,,,2510.3,WarmStart,WarmStart
10,255,1280.2,,,2510.3,WarmStart,WarmStart
11,298,1040.4,,,2510.3,WarmStart,WarmStart
12,309,1212.0,,,2510.3,WarmStart,WarmStart
13,231,1547.3,1307.532894784207,407.68182768356644,2510.3,ActiveLearning,Continuing
14,18,1592.9,1337.2868060265923,384.5300311381316,2510.3,ActiveLearning,Continuing
15,177,1503.4,1362.9470115334789,366.78787853641995,2510.3,ActiveLearning,Continuing
16,76,1669.3,1379.7818645836026,350.15259652792224,2510.3,ActiveLearning,Continuing
17,31,2487.3,1400.657473753759,339.8741061203525,2510.3,ActiveLearning,Continuing
18,206,2331.1,1414.1777136380983,420.2325236007674,2510.3,ActiveLearning,Continuing
19,99,2411.5,1438.425263806792,454.2433095086381,2510.3,ActiveLearning,Continuing
20,71,2501.1,1462.6566108858506,487.1104000036333,2510.3,ActiveLearning,Continuing
21,292,2372.4,1562.5929742386493,490.01816785868033,2510.3,ActiveLearning,Continuing
22,73,2381.6,1680.5014420477305,461.8483962215733,2510.3,ActiveLearning,Continuing
23,273,2402.3,1771.8523321357093,436.4776066309046,2510.3,ActiveLearning,Continuing
24,106,2381.6,1833.538058595222,416.2311465352676,2510.3,ActiveLearning,Continuing
25,159,2356.4,1890.5398041502917,396.90750467877314,2510.3,ActiveLearning,Continuing
26,194,1233.3,1934.5496630050598,381.07011655080663,2510.3,ActiveLearning,Continuing
27,289,1571.2,1832.2469943625483,433.24537271500157,2510.3,ActiveLearning,Continuing
28,212,2249.6,1812.5664569245366,434.0126784994769,2510.3,ActiveLearning,Continuing
29,306,2510.3,1843.092607942225,422.7543942113306,2510.3,ActiveLearning,Max yield strength in Dataset reached
