Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,24,1383.7,,,2510.3,WarmStart,WarmStart
5,25,1005.9,,,2510.3,WarmStart,WarmStart
6,33,1819.0,,,2510.3,WarmStart,WarmStart
7,42,1350.3,,,2510.3,WarmStart,WarmStart
8,45,1716.3,,,2510.3,WarmStart,WarmStart
9,46,1798.3,,,2510.3,WarmStart,WarmStart
10,57,1235.9,,,2510.3,WarmStart,WarmStart
11,60,1340.8,,,2510.3,WarmStart,WarmStart
12,63,1423.8,,,2510.3,WarmStart,WarmStart
13,73,2381.6,,,2510.3,WarmStart,WarmStart
14,75,1471.1,,,2510.3,WarmStart,WarmStart
15,76,1669.3,,,2510.3,WarmStart,WarmStart
16,82,1746.6,,,2510.3,WarmStart,WarmStart
17,93,1755.2,,,2510.3,WarmStart,WarmStart
18,108,1164.4,,,2510.3,WarmStart,WarmStart
19,143,1216.8,,,2510.3,WarmStart,WarmStart
20,146,1722.5,,,2510.3,WarmStart,WarmStart
21,148,1237.0,,,2510.3,WarmStart,WarmStart
22,164,1282.2,,,2510.3,WarmStart,WarmStart
23,165,1250.8,,,2510.3,WarmStart,WarmStart
24,172,1164.4,,,2510.3,WarmStart,WarmStart
25,173,1522.7,,,2510.3,WarmStart,WarmStart
26,175,1074.9,,,2510.3,WarmStart,WarmStart
27,180,1182.0,,,2510.3,WarmStart,WarmStart
28,185,1998.6,,,2510.3,WarmStart,WarmStart
29,197,1348.9,,,2510.3,WarmStart,WarmStart
30,219,1804.2,,,2510.3,WarmStart,WarmStart
31,228,1240.2,,,2510.3,WarmStart,WarmStart
32,231,1547.3,,,2510.3,WarmStart,WarmStart
33,239,1144.8,,,2510.3,WarmStart,WarmStart
34,242,1305.4,,,2510.3,WarmStart,WarmStart
35,251,1369.5,,,2510.3,WarmStart,WarmStart
36,260,1599.4,,,2510.3,WarmStart,WarmStart
37,277,1172.0,,,2510.3,WarmStart,WarmStart
38,287,1615.8,,,2510.3,WarmStart,WarmStart
39,291,1577.8,,,2510.3,WarmStart,WarmStart
40,292,2372.4,,,2510.3,WarmStart,WarmStart
41,296,1681.2,,,2510.3,WarmStart,WarmStart
42,309,1212.0,,,2510.3,WarmStart,WarmStart
43,34,1730.2,4917.9091796875,94.5936050415039,2510.3,ActiveLearning,Continuing
44,169,1250.5,5830.962890625,83.61468505859375,2510.3,ActiveLearning,Continuing
45,6,1605.4,4031.751220703125,56.4696044921875,2510.3,ActiveLearning,Continuing
46,71,2501.1,2960.966796875,35.765480041503906,2510.3,ActiveLearning,Continuing
47,191,2411.5,2757.46728515625,38.24208068847656,2510.3,ActiveLearning,Continuing
48,31,2487.3,2417.20361328125,43.11924362182617,2510.3,ActiveLearning,Continuing
49,99,2411.5,2394.3837890625,41.302513122558594,2510.3,ActiveLearning,Continuing
50,206,2331.1,2333.242919921875,41.04480743408203,2510.3,ActiveLearning,Continuing
51,167,1731.7,2274.38330078125,44.639122009277344,2510.3,ActiveLearning,Continuing
52,273,2402.3,2283.986328125,40.952239990234375,2510.3,ActiveLearning,Continuing
53,106,2381.6,2237.04736328125,50.202571868896484,2510.3,ActiveLearning,Continuing
54,194,1233.3,2215.803466796875,45.290409088134766,2510.3,ActiveLearning,Continuing
55,40,2157.3,2174.364501953125,64.89640045166016,2510.3,ActiveLearning,Continuing
56,205,1730.2,2141.0419921875,55.55177688598633,2510.3,ActiveLearning,Continuing
57,306,2510.3,2139.2568359375,67.96894836425781,2510.3,ActiveLearning,Max yield strength in Dataset reached
