Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,148,1237.0,,,2510.3,WarmStart,WarmStart
19,164,1282.2,,,2510.3,WarmStart,WarmStart
20,165,1250.8,,,2510.3,WarmStart,WarmStart
21,172,1164.4,,,2510.3,WarmStart,WarmStart
22,173,1522.7,,,2510.3,WarmStart,WarmStart
23,175,1074.9,,,2510.3,WarmStart,WarmStart
24,185,1998.6,,,2510.3,WarmStart,WarmStart
25,197,1348.9,,,2510.3,WarmStart,WarmStart
26,219,1804.2,,,2510.3,WarmStart,WarmStart
27,228,1240.2,,,2510.3,WarmStart,WarmStart
28,231,1547.3,,,2510.3,WarmStart,WarmStart
29,239,1144.8,,,2510.3,WarmStart,WarmStart
30,242,1305.4,,,2510.3,WarmStart,WarmStart
31,251,1369.5,,,2510.3,WarmStart,WarmStart
32,260,1599.4,,,2510.3,WarmStart,WarmStart
33,277,1172.0,,,2510.3,WarmStart,WarmStart
34,287,1615.8,,,2510.3,WarmStart,WarmStart
35,291,1577.8,,,2510.3,WarmStart,WarmStart
36,292,2372.4,,,2510.3,WarmStart,WarmStart
37,296,1681.2,,,2510.3,WarmStart,WarmStart
38,309,1212.0,,,2510.3,WarmStart,WarmStart
39,106,2381.6,2205.689208984375,260.13385009765625,2510.3,ActiveLearning,Continuing
40,206,2331.1,2276.421630859375,199.3215789794922,2510.3,ActiveLearning,Continuing
41,273,2402.3,2313.7392578125,81.44396209716797,2510.3,ActiveLearning,Continuing
42,99,2411.5,2311.264892578125,82.5635757446289,2510.3,ActiveLearning,Continuing
43,71,2501.1,2349.08935546875,69.1171875,2510.3,ActiveLearning,Continuing
44,191,2411.5,2199.639404296875,177.02870178222656,2510.3,ActiveLearning,Continuing
45,212,2249.6,2308.6904296875,121.92729187011719,2510.3,ActiveLearning,Continuing
46,306,2510.3,2120.998291015625,231.7821807861328,2510.3,ActiveLearning,Max yield strength in Dataset reached
