Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,146,1722.5,,,2510.3,WarmStart,WarmStart
19,148,1237.0,,,2510.3,WarmStart,WarmStart
20,164,1282.2,,,2510.3,WarmStart,WarmStart
21,165,1250.8,,,2510.3,WarmStart,WarmStart
22,172,1164.4,,,2510.3,WarmStart,WarmStart
23,173,1522.7,,,2510.3,WarmStart,WarmStart
24,175,1074.9,,,2510.3,WarmStart,WarmStart
25,185,1998.6,,,2510.3,WarmStart,WarmStart
26,197,1348.9,,,2510.3,WarmStart,WarmStart
27,219,1804.2,,,2510.3,WarmStart,WarmStart
28,228,1240.2,,,2510.3,WarmStart,WarmStart
29,231,1547.3,,,2510.3,WarmStart,WarmStart
30,239,1144.8,,,2510.3,WarmStart,WarmStart
31,242,1305.4,,,2510.3,WarmStart,WarmStart
32,251,1369.5,,,2510.3,WarmStart,WarmStart
33,260,1599.4,,,2510.3,WarmStart,WarmStart
34,277,1172.0,,,2510.3,WarmStart,WarmStart
35,287,1615.8,,,2510.3,WarmStart,WarmStart
36,291,1577.8,,,2510.3,WarmStart,WarmStart
37,292,2372.4,,,2510.3,WarmStart,WarmStart
38,296,1681.2,,,2510.3,WarmStart,WarmStart
39,309,1212.0,,,2510.3,WarmStart,WarmStart
40,169,1250.5,6563.958984375,85.62521362304688,2510.3,ActiveLearning,Continuing
41,34,1730.2,5231.82763671875,109.58439636230469,2510.3,ActiveLearning,Continuing
42,6,1605.4,3839.65185546875,54.02617645263672,2510.3,ActiveLearning,Continuing
43,71,2501.1,3041.878662109375,39.95199203491211,2510.3,ActiveLearning,Continuing
44,191,2411.5,2739.201171875,41.654441833496094,2510.3,ActiveLearning,Continuing
45,31,2487.3,2407.426513671875,44.957794189453125,2510.3,ActiveLearning,Continuing
46,99,2411.5,2413.6767578125,44.319664001464844,2510.3,ActiveLearning,Continuing
47,206,2331.1,2342.94677734375,43.43906784057617,2510.3,ActiveLearning,Continuing
48,118,1603.3,2240.936767578125,48.188316345214844,2510.3,ActiveLearning,Continuing
49,205,1730.2,2153.079345703125,53.13147735595703,2510.3,ActiveLearning,Continuing
50,273,2402.3,2197.027587890625,50.63255310058594,2510.3,ActiveLearning,Continuing
51,106,2381.6,2177.132080078125,45.65427780151367,2510.3,ActiveLearning,Continuing
52,167,1731.7,2004.188232421875,43.56551742553711,2510.3,ActiveLearning,Continuing
53,212,2249.6,1942.2510986328125,49.07430648803711,2510.3,ActiveLearning,Continuing
54,285,1812.1,1984.24609375,63.88335037231445,2510.3,ActiveLearning,Continuing
55,194,1233.3,1908.0323486328125,56.75605392456055,2510.3,ActiveLearning,Continuing
56,40,2157.3,2010.859375,74.49397277832031,2510.3,ActiveLearning,Continuing
57,123,1729.4,1996.463623046875,60.52693557739258,2510.3,ActiveLearning,Continuing
58,289,1571.2,1941.7119140625,48.78293991088867,2510.3,ActiveLearning,Continuing
59,147,1736.3,1786.95556640625,47.9805908203125,2510.3,ActiveLearning,Continuing
60,266,1667.4,1864.0626220703125,54.55288314819336,2510.3,ActiveLearning,Continuing
61,119,1736.3,1848.8304443359375,55.05916976928711,2510.3,ActiveLearning,Continuing
62,158,1688.1,1761.137451171875,53.102752685546875,2510.3,ActiveLearning,Continuing
63,299,1777.6,1775.960205078125,49.71245574951172,2510.3,ActiveLearning,Continuing
64,186,1741.8,1748.912353515625,48.633548736572266,2510.3,ActiveLearning,Continuing
65,203,1688.1,1778.05419921875,51.395233154296875,2510.3,ActiveLearning,Continuing
66,189,1818.0,1734.86669921875,46.31367111206055,2510.3,ActiveLearning,Continuing
67,278,1743.5,1797.959228515625,47.55881118774414,2510.3,ActiveLearning,Continuing
68,201,1586.7,1816.62744140625,56.62163162231445,2510.3,ActiveLearning,Continuing
69,306,2510.3,1700.6580810546875,75.18785858154297,2510.3,ActiveLearning,Max yield strength in Dataset reached
