Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,148,1237.0,,,2510.3,WarmStart,WarmStart
19,164,1282.2,,,2510.3,WarmStart,WarmStart
20,165,1250.8,,,2510.3,WarmStart,WarmStart
21,172,1164.4,,,2510.3,WarmStart,WarmStart
22,173,1522.7,,,2510.3,WarmStart,WarmStart
23,175,1074.9,,,2510.3,WarmStart,WarmStart
24,185,1998.6,,,2510.3,WarmStart,WarmStart
25,197,1348.9,,,2510.3,WarmStart,WarmStart
26,219,1804.2,,,2510.3,WarmStart,WarmStart
27,228,1240.2,,,2510.3,WarmStart,WarmStart
28,231,1547.3,,,2510.3,WarmStart,WarmStart
29,239,1144.8,,,2510.3,WarmStart,WarmStart
30,242,1305.4,,,2510.3,WarmStart,WarmStart
31,251,1369.5,,,2510.3,WarmStart,WarmStart
32,260,1599.4,,,2510.3,WarmStart,WarmStart
33,277,1172.0,,,2510.3,WarmStart,WarmStart
34,287,1615.8,,,2510.3,WarmStart,WarmStart
35,291,1577.8,,,2510.3,WarmStart,WarmStart
36,292,2372.4,,,2510.3,WarmStart,WarmStart
37,296,1681.2,,,2510.3,WarmStart,WarmStart
38,309,1212.0,,,2510.3,WarmStart,WarmStart
39,99,2411.5,2187.7587890625,326.09552001953125,2510.3,ActiveLearning,Continuing
40,273,2402.3,2337.03271484375,234.3653564453125,2510.3,ActiveLearning,Continuing
41,71,2501.1,2331.74267578125,156.7113800048828,2510.3,ActiveLearning,Continuing
42,206,2331.1,2332.96630859375,166.9242706298828,2510.3,ActiveLearning,Continuing
43,31,2487.3,2105.32373046875,314.6144714355469,2510.3,ActiveLearning,Continuing
44,306,2510.3,2264.052001953125,193.69970703125,2510.3,ActiveLearning,Max yield strength in Dataset reached
