Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,9,1155.0,,,2510.3,WarmStart,WarmStart
1,25,1005.9,,,2510.3,WarmStart,WarmStart
2,46,1798.3,,,2510.3,WarmStart,WarmStart
3,57,1235.9,,,2510.3,WarmStart,WarmStart
4,60,1340.8,,,2510.3,WarmStart,WarmStart
5,63,1423.8,,,2510.3,WarmStart,WarmStart
6,75,1471.1,,,2510.3,WarmStart,WarmStart
7,93,1755.2,,,2510.3,WarmStart,WarmStart
8,108,1164.4,,,2510.3,WarmStart,WarmStart
9,164,1282.2,,,2510.3,WarmStart,WarmStart
10,173,1522.7,,,2510.3,WarmStart,WarmStart
11,175,1074.9,,,2510.3,WarmStart,WarmStart
12,185,1998.6,,,2510.3,WarmStart,WarmStart
13,228,1240.2,,,2510.3,WarmStart,WarmStart
14,260,1599.4,,,2510.3,WarmStart,WarmStart
15,205,1730.2,1693.819580078125,180.44924926757812,2510.3,ActiveLearning,Continuing
16,119,1736.3,1643.0433349609375,213.35433959960938,2510.3,ActiveLearning,Continuing
17,193,1784.5,1663.7979736328125,175.5806427001953,2510.3,ActiveLearning,Continuing
18,215,1688.1,1707.8203125,113.05554962158203,2510.3,ActiveLearning,Continuing
19,280,1730.2,1682.103759765625,117.47750091552734,2510.3,ActiveLearning,Continuing
20,6,1605.4,1572.2830810546875,210.9093017578125,2510.3,ActiveLearning,Continuing
21,285,1812.1,1740.8570556640625,55.262855529785156,2510.3,ActiveLearning,Continuing
22,279,1805.2,1745.33740234375,56.076900482177734,2510.3,ActiveLearning,Continuing
23,146,1722.5,1764.820068359375,46.70011520385742,2510.3,ActiveLearning,Continuing
24,68,2006.0,1668.698974609375,139.9386749267578,2510.3,ActiveLearning,Continuing
25,204,2005.5,1896.595703125,156.7456512451172,2510.3,ActiveLearning,Continuing
26,224,1792.2,1780.06005859375,112.33379364013672,2510.3,ActiveLearning,Continuing
27,19,1723.2,1767.6441650390625,72.90911865234375,2510.3,ActiveLearning,Continuing
28,127,1737.2,1765.5135498046875,91.9566650390625,2510.3,ActiveLearning,Continuing
29,252,1730.2,1753.34130859375,60.68933868408203,2510.3,ActiveLearning,Continuing
30,79,1641.2,1729.55908203125,76.37403869628906,2510.3,ActiveLearning,Continuing
31,188,1681.2,1769.90869140625,25.28782844543457,2510.3,ActiveLearning,Continuing
32,157,1779.7,1614.7706298828125,175.71978759765625,2510.3,ActiveLearning,Continuing
33,102,1575.5,1649.971923828125,137.72926330566406,2510.3,ActiveLearning,Continuing
34,246,1564.0,1735.293701171875,46.77001190185547,2510.3,ActiveLearning,Continuing
35,192,1674.6,1712.2574462890625,49.73593521118164,2510.3,ActiveLearning,Continuing
36,39,1071.4,1657.92822265625,96.78245544433594,2510.3,ActiveLearning,Continuing
37,33,1819.0,1730.793701171875,41.500770568847656,2510.3,ActiveLearning,Continuing
38,158,1688.1,1749.55859375,56.89904022216797,2510.3,ActiveLearning,Continuing
39,227,1874.6,1718.629150390625,38.007240295410156,2510.3,ActiveLearning,Continuing
40,275,1392.4,1781.4510498046875,63.46489334106445,2510.3,ActiveLearning,Continuing
41,150,1846.5,1694.6658935546875,72.08406066894531,2510.3,ActiveLearning,Continuing
42,34,1730.2,1569.9307861328125,178.2696075439453,2510.3,ActiveLearning,Continuing
43,288,1768.0,1588.482666015625,185.36453247070312,2510.3,ActiveLearning,Continuing
44,142,1340.1,1598.27734375,150.5371551513672,2510.3,ActiveLearning,Continuing
45,35,1357.3,1684.7740478515625,65.8501205444336,2510.3,ActiveLearning,Continuing
46,8,1683.0,1663.1051025390625,91.52861022949219,2510.3,ActiveLearning,Continuing
47,147,1736.3,1593.7486572265625,134.48487854003906,2510.3,ActiveLearning,Continuing
48,117,1810.0,1636.6968994140625,84.90048217773438,2510.3,ActiveLearning,Continuing
49,82,1746.6,1654.4234619140625,128.01084899902344,2510.3,ActiveLearning,Continuing
50,299,1777.6,1685.2474365234375,114.56245422363281,2510.3,ActiveLearning,Continuing
51,278,1743.5,1746.9847412109375,52.347450256347656,2510.3,ActiveLearning,Continuing
52,186,1741.8,1750.275146484375,37.7026252746582,2510.3,ActiveLearning,Continuing
53,239,1144.8,1681.605224609375,86.73202514648438,2510.3,ActiveLearning,Continuing
54,222,1792.1,1746.2489013671875,21.541767120361328,2510.3,ActiveLearning,Continuing
55,121,1795.5,1751.42822265625,13.947466850280762,2510.3,ActiveLearning,Continuing
