Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,104,1032.1,,,2510.3,WarmStart,WarmStart
1,268,1263.6,,,2510.3,WarmStart,WarmStart
2,247,1036.9,191.30632544380836,1040.8331893192253,2510.3,ActiveLearning,Continuing
3,271,1061.7,343.9866930339369,858.9762316517432,2510.3,ActiveLearning,Continuing
4,310,1390.4,1061.5111498063188,131.65368475420382,2510.3,ActiveLearning,Continuing
5,190,1243.6,1087.946860383984,194.1127710334789,2510.3,ActiveLearning,Continuing
6,48,1451.7,1343.922774507994,104.11323183173218,2510.3,ActiveLearning,Continuing
7,97,1420.0,1334.359140234357,127.05758595341679,2510.3,ActiveLearning,Continuing
8,230,1475.8,1373.823843311371,76.83069073091369,2510.3,ActiveLearning,Continuing
9,221,1506.8,1450.810807278812,67.70705795749411,2510.3,ActiveLearning,Continuing
10,272,1555.8,1475.7110173382675,38.844663078777884,2510.3,ActiveLearning,Continuing
11,51,1462.7,1416.1595991797462,64.6323382605481,2510.3,ActiveLearning,Continuing
12,253,1414.5,1436.8316493686584,21.369603567923573,2510.3,ActiveLearning,Continuing
13,109,1437.3,1430.6485221135576,19.379209615844974,2510.3,ActiveLearning,Continuing
14,163,1383.5,1416.6787897530312,13.050083848735587,2510.3,ActiveLearning,Continuing
15,297,1404.2,1414.2283450546602,23.182278449878684,2510.3,ActiveLearning,Continuing
16,125,1272.6,1365.042190886852,37.257573766994255,2510.3,ActiveLearning,Continuing
17,149,1304.3,1355.1750408717323,34.27841433928762,2510.3,ActiveLearning,Continuing
18,22,1267.8,1294.188361989758,46.228930220658214,2510.3,ActiveLearning,Continuing
19,294,1390.4,1306.8182446323935,31.301263996539138,2510.3,ActiveLearning,Continuing
20,254,1324.3,1310.4749207547538,41.68189393194514,2510.3,ActiveLearning,Continuing
21,209,1309.8,1265.2310121888654,51.33154189978448,2510.3,ActiveLearning,Continuing
22,166,1091.4,1268.2528237553715,63.1790381723678,2510.3,ActiveLearning,Continuing
23,164,1282.2,1205.6990218586695,99.51280239764314,2510.3,ActiveLearning,Continuing
24,258,1224.7,1260.426288704597,52.0184908113839,2510.3,ActiveLearning,Continuing
25,29,1254.0,1248.284364995895,35.55424337563263,2510.3,ActiveLearning,Continuing
26,143,1216.8,1235.981084972263,37.92322870451839,2510.3,ActiveLearning,Continuing
27,60,1340.8,1214.1700807840625,43.19279774274861,2510.3,ActiveLearning,Continuing
28,180,1182.0,1279.7195863439083,88.15477752557517,2510.3,ActiveLearning,Continuing
29,211,1243.0,1224.9088318063634,48.42751727021086,2510.3,ActiveLearning,Continuing
30,66,1157.5,1218.178961603497,55.70699233159249,2510.3,ActiveLearning,Continuing
31,277,1172.0,1198.2591897738675,49.65532549530312,2510.3,ActiveLearning,Continuing
32,234,1212.6,1201.3030487835567,40.79319035917927,2510.3,ActiveLearning,Continuing
