Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,146,1722.5,,,2510.3,WarmStart,WarmStart
19,148,1237.0,,,2510.3,WarmStart,WarmStart
20,164,1282.2,,,2510.3,WarmStart,WarmStart
21,165,1250.8,,,2510.3,WarmStart,WarmStart
22,172,1164.4,,,2510.3,WarmStart,WarmStart
23,173,1522.7,,,2510.3,WarmStart,WarmStart
24,175,1074.9,,,2510.3,WarmStart,WarmStart
25,185,1998.6,,,2510.3,WarmStart,WarmStart
26,197,1348.9,,,2510.3,WarmStart,WarmStart
27,219,1804.2,,,2510.3,WarmStart,WarmStart
28,228,1240.2,,,2510.3,WarmStart,WarmStart
29,231,1547.3,,,2510.3,WarmStart,WarmStart
30,239,1144.8,,,2510.3,WarmStart,WarmStart
31,242,1305.4,,,2510.3,WarmStart,WarmStart
32,251,1369.5,,,2510.3,WarmStart,WarmStart
33,260,1599.4,,,2510.3,WarmStart,WarmStart
34,277,1172.0,,,2510.3,WarmStart,WarmStart
35,287,1615.8,,,2510.3,WarmStart,WarmStart
36,291,1577.8,,,2510.3,WarmStart,WarmStart
37,292,2372.4,,,2510.3,WarmStart,WarmStart
38,296,1681.2,,,2510.3,WarmStart,WarmStart
39,309,1212.0,,,2510.3,WarmStart,WarmStart
40,205,1730.2,1511.6808164508043,324.53948895519756,2510.3,ActiveLearning,Continuing
41,280,1730.2,1534.8204598243847,310.1031504361891,2510.3,ActiveLearning,Continuing
42,203,1688.1,1550.000960215782,304.0048852353786,2510.3,ActiveLearning,Continuing
43,273,2402.3,1559.5168016424354,301.1798730080286,2510.3,ActiveLearning,Continuing
44,106,2381.6,1614.048913659779,317.0823583769856,2510.3,ActiveLearning,Continuing
45,71,2501.1,1645.6618839833707,329.6294817070174,2510.3,ActiveLearning,Continuing
46,99,2411.5,1696.7311603269143,341.38739233043236,2510.3,ActiveLearning,Continuing
47,206,2331.1,1732.4340637096434,345.3237257963938,2510.3,ActiveLearning,Continuing
48,191,2411.5,1768.716395317415,347.62272302109864,2510.3,ActiveLearning,Continuing
49,31,2487.3,1812.1710767694537,347.5744805121581,2510.3,ActiveLearning,Continuing
50,289,1571.2,1846.6751706524137,349.68968413585515,2510.3,ActiveLearning,Continuing
51,212,2249.6,1813.7076796572705,353.91694843656734,2510.3,ActiveLearning,Continuing
52,194,1233.3,1833.5418768993445,349.48995473847475,2510.3,ActiveLearning,Continuing
53,159,2356.4,1768.3448730785876,365.33505783440125,2510.3,ActiveLearning,Continuing
54,118,1603.3,1756.8419843206568,370.8312064082283,2510.3,ActiveLearning,Continuing
55,233,1088.6,1744.181738718898,364.69459404056477,2510.3,ActiveLearning,Continuing
56,198,1061.1,1697.431311260863,377.7195564161143,2510.3,ActiveLearning,Continuing
57,68,2006.0,1668.5514747590175,394.5872474613352,2510.3,ActiveLearning,Continuing
58,204,2005.5,1686.1156909437757,392.07382638149824,2510.3,ActiveLearning,Continuing
59,64,1661.2,1697.6718376968531,387.586772032545,2510.3,ActiveLearning,Continuing
60,130,1109.3,1689.6045239139708,381.6957519074412,2510.3,ActiveLearning,Continuing
61,43,1026.6,1665.527182430381,388.88345112749215,2510.3,ActiveLearning,Continuing
62,306,2510.3,1635.4051727825554,404.30631694301167,2510.3,ActiveLearning,Max yield strength in Dataset reached
