Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,148,1237.0,,,2510.3,WarmStart,WarmStart
19,164,1282.2,,,2510.3,WarmStart,WarmStart
20,165,1250.8,,,2510.3,WarmStart,WarmStart
21,172,1164.4,,,2510.3,WarmStart,WarmStart
22,173,1522.7,,,2510.3,WarmStart,WarmStart
23,175,1074.9,,,2510.3,WarmStart,WarmStart
24,185,1998.6,,,2510.3,WarmStart,WarmStart
25,197,1348.9,,,2510.3,WarmStart,WarmStart
26,219,1804.2,,,2510.3,WarmStart,WarmStart
27,228,1240.2,,,2510.3,WarmStart,WarmStart
28,231,1547.3,,,2510.3,WarmStart,WarmStart
29,239,1144.8,,,2510.3,WarmStart,WarmStart
30,242,1305.4,,,2510.3,WarmStart,WarmStart
31,251,1369.5,,,2510.3,WarmStart,WarmStart
32,260,1599.4,,,2510.3,WarmStart,WarmStart
33,277,1172.0,,,2510.3,WarmStart,WarmStart
34,287,1615.8,,,2510.3,WarmStart,WarmStart
35,291,1577.8,,,2510.3,WarmStart,WarmStart
36,292,2372.4,,,2510.3,WarmStart,WarmStart
37,296,1681.2,,,2510.3,WarmStart,WarmStart
38,309,1212.0,,,2510.3,WarmStart,WarmStart
39,106,2381.6,1502.2437421335535,321.1181807587856,2510.3,ActiveLearning,Continuing
40,273,2402.3,1565.8963658682662,338.80491211622405,2510.3,ActiveLearning,Continuing
41,71,2501.1,1610.2953433597543,350.8498466351078,2510.3,ActiveLearning,Continuing
42,99,2411.5,1664.3446448947086,363.0135075538539,2510.3,ActiveLearning,Continuing
43,206,2331.1,1705.809404217299,366.4681511608667,2510.3,ActiveLearning,Continuing
44,191,2411.5,1747.2773121856767,367.7007465002241,2510.3,ActiveLearning,Continuing
45,31,2487.3,1792.3421734668573,366.96087866691033,2510.3,ActiveLearning,Continuing
46,289,1571.2,1827.460106908099,368.7050357528694,2510.3,ActiveLearning,Continuing
47,212,2249.6,1799.056393078662,372.20026183126504,2510.3,ActiveLearning,Continuing
48,194,1233.3,1815.2269255685076,367.0530139832138,2510.3,ActiveLearning,Continuing
49,159,2356.4,1750.736659976618,382.7935855276649,2510.3,ActiveLearning,Continuing
50,118,1603.3,1745.7688890117072,387.524120590156,2510.3,ActiveLearning,Continuing
51,233,1088.6,1730.8337755991056,381.05111367781024,2510.3,ActiveLearning,Continuing
52,306,2510.3,1685.0283296821963,401.41897352348946,2510.3,ActiveLearning,Max yield strength in Dataset reached
