Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,9,1155.0,,,2510.3,WarmStart,WarmStart
1,100,1047.3,,,2510.3,WarmStart,WarmStart
2,204,2005.5,,,2510.3,WarmStart,WarmStart
3,223,1412.5,,,2510.3,WarmStart,WarmStart
4,246,1564.0,,,2510.3,WarmStart,WarmStart
5,255,1280.2,,,2510.3,WarmStart,WarmStart
6,277,1172.0,,,2510.3,WarmStart,WarmStart
7,309,1212.0,,,2510.3,WarmStart,WarmStart
8,34,1730.2,7685609.5,88738.3359375,2510.3,ActiveLearning,Continuing
9,169,1250.5,5055.11669921875,117.07255554199219,2510.3,ActiveLearning,Continuing
10,6,1605.4,2978.301025390625,36.78281021118164,2510.3,ActiveLearning,Continuing
11,172,1164.4,2299.00341796875,55.62832260131836,2510.3,ActiveLearning,Continuing
12,208,1153.4,2325.509033203125,75.381103515625,2510.3,ActiveLearning,Continuing
13,265,1680.6,2088.093994140625,51.38999938964844,2510.3,ActiveLearning,Continuing
14,296,1681.2,4283.4580078125,698.4801025390625,2510.3,ActiveLearning,Continuing
15,68,2006.0,1986.3057861328125,40.4750862121582,2510.3,ActiveLearning,Continuing
16,64,1661.2,2009.51171875,42.53019332885742,2510.3,ActiveLearning,Continuing
17,224,1792.2,1909.8009033203125,40.66056823730469,2510.3,ActiveLearning,Continuing
18,16,1328.3,1889.0093994140625,45.1397590637207,2510.3,ActiveLearning,Continuing
19,252,1730.2,1706.61328125,45.123844146728516,2510.3,ActiveLearning,Continuing
20,19,1723.2,1748.5836181640625,43.451358795166016,2510.3,ActiveLearning,Continuing
21,285,1812.1,1728.810791015625,47.179901123046875,2510.3,ActiveLearning,Continuing
22,291,1577.8,1840.046875,54.072288513183594,2510.3,ActiveLearning,Continuing
23,71,2501.1,1892.87646484375,51.28053283691406,2510.3,ActiveLearning,Continuing
24,99,2411.5,2195.20556640625,57.04601287841797,2510.3,ActiveLearning,Continuing
25,273,2402.3,2193.164794921875,57.563899993896484,2510.3,ActiveLearning,Continuing
26,191,2411.5,2257.9501953125,58.37897872924805,2510.3,ActiveLearning,Continuing
27,31,2487.3,2283.62255859375,62.545814514160156,2510.3,ActiveLearning,Continuing
28,206,2331.1,2272.85595703125,67.64205932617188,2510.3,ActiveLearning,Continuing
29,292,2372.4,2259.9287109375,58.829593658447266,2510.3,ActiveLearning,Continuing
30,118,1603.3,2230.4033203125,64.81033325195312,2510.3,ActiveLearning,Continuing
31,306,2510.3,2324.672119140625,76.61019897460938,2510.3,ActiveLearning,Max yield strength in Dataset reached
