Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,104,1032.1,,,2510.3,WarmStart,WarmStart
1,268,1263.6,,,2510.3,WarmStart,WarmStart
2,247,1036.9,191.30632544380836,1040.8331893192253,2510.3,ActiveLearning,Continuing
3,271,1061.7,343.9866930339369,858.9762316517432,2510.3,ActiveLearning,Continuing
4,22,1267.8,1061.5858848088105,131.56605016628524,2510.3,ActiveLearning,Continuing
5,163,1383.5,1096.417342871568,140.0060233409271,2510.3,ActiveLearning,Continuing
6,230,1475.8,1406.9148672109177,30.301902849452645,2510.3,ActiveLearning,Continuing
7,272,1555.8,1404.7613067008997,75.3948565464407,2510.3,ActiveLearning,Continuing
8,97,1420.0,1307.3441491103417,111.92049119883045,2510.3,ActiveLearning,Continuing
9,149,1304.3,1358.9067116382198,36.51570042075749,2510.3,ActiveLearning,Continuing
10,85,1175.4,1339.6243609898984,173.2191016841326,2510.3,ActiveLearning,Continuing
11,258,1224.7,1229.9181692675895,48.98367740950074,2510.3,ActiveLearning,Continuing
12,48,1451.7,1200.8981847979949,145.51500599309594,2510.3,ActiveLearning,Continuing
13,221,1506.8,1464.1486651017535,77.80668329974286,2510.3,ActiveLearning,Continuing
14,310,1390.4,1447.743450653237,56.69315142480873,2510.3,ActiveLearning,Continuing
15,253,1414.5,1423.3345004688902,27.236625788058223,2510.3,ActiveLearning,Continuing
16,51,1462.7,1447.9927837174073,49.71218759537674,2510.3,ActiveLearning,Continuing
17,109,1437.3,1411.7766547921447,21.493244453238873,2510.3,ActiveLearning,Continuing
18,297,1404.2,1410.7000139282386,25.127130057641217,2510.3,ActiveLearning,Continuing
19,125,1272.6,1351.8551122826952,31.984169064537493,2510.3,ActiveLearning,Continuing
20,294,1390.4,1302.880970705967,31.551535999174146,2510.3,ActiveLearning,Continuing
21,254,1324.3,1306.7685823006493,40.77429056879059,2510.3,ActiveLearning,Continuing
22,190,1243.6,1279.7006949419165,40.99197207814199,2510.3,ActiveLearning,Continuing
23,209,1309.8,1265.8858121643489,47.88633295087694,2510.3,ActiveLearning,Continuing
24,164,1282.2,1251.0542749209333,58.31458700354052,2510.3,ActiveLearning,Continuing
25,180,1182.0,1261.4127841539168,76.57506791998235,2510.3,ActiveLearning,Continuing
26,29,1254.0,1245.5914125203444,30.125935965707356,2510.3,ActiveLearning,Continuing
27,143,1216.8,1236.4918588345288,32.09345080284908,2510.3,ActiveLearning,Continuing
28,166,1091.4,1237.2355189093778,47.73863034657333,2510.3,ActiveLearning,Continuing
29,60,1340.8,1212.6354844357538,35.02545207231913,2510.3,ActiveLearning,Continuing
30,66,1157.5,1231.2615076588054,47.34146942706925,2510.3,ActiveLearning,Continuing
31,211,1243.0,1225.7813961286627,50.627381846877135,2510.3,ActiveLearning,Continuing
32,161,1167.2,1211.9446136246224,45.84780745775036,2510.3,ActiveLearning,Continuing
