Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,25,1005.9,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,45,1716.3,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,60,1340.8,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,73,2381.6,,,2510.3,WarmStart,WarmStart
12,75,1471.1,,,2510.3,WarmStart,WarmStart
13,76,1669.3,,,2510.3,WarmStart,WarmStart
14,82,1746.6,,,2510.3,WarmStart,WarmStart
15,93,1755.2,,,2510.3,WarmStart,WarmStart
16,108,1164.4,,,2510.3,WarmStart,WarmStart
17,143,1216.8,,,2510.3,WarmStart,WarmStart
18,148,1237.0,,,2510.3,WarmStart,WarmStart
19,164,1282.2,,,2510.3,WarmStart,WarmStart
20,165,1250.8,,,2510.3,WarmStart,WarmStart
21,172,1164.4,,,2510.3,WarmStart,WarmStart
22,173,1522.7,,,2510.3,WarmStart,WarmStart
23,175,1074.9,,,2510.3,WarmStart,WarmStart
24,185,1998.6,,,2510.3,WarmStart,WarmStart
25,197,1348.9,,,2510.3,WarmStart,WarmStart
26,219,1804.2,,,2510.3,WarmStart,WarmStart
27,228,1240.2,,,2510.3,WarmStart,WarmStart
28,231,1547.3,,,2510.3,WarmStart,WarmStart
29,239,1144.8,,,2510.3,WarmStart,WarmStart
30,242,1305.4,,,2510.3,WarmStart,WarmStart
31,251,1369.5,,,2510.3,WarmStart,WarmStart
32,260,1599.4,,,2510.3,WarmStart,WarmStart
33,277,1172.0,,,2510.3,WarmStart,WarmStart
34,287,1615.8,,,2510.3,WarmStart,WarmStart
35,291,1577.8,,,2510.3,WarmStart,WarmStart
36,292,2372.4,,,2510.3,WarmStart,WarmStart
37,296,1681.2,,,2510.3,WarmStart,WarmStart
38,309,1212.0,,,2510.3,WarmStart,WarmStart
39,273,2402.3,1501.4964881491014,322.1167743902502,2510.3,ActiveLearning,Continuing
40,106,2381.6,1565.1562014118467,339.25736631410035,2510.3,ActiveLearning,Continuing
41,71,2501.1,1610.2954027540623,350.8498475674793,2510.3,ActiveLearning,Continuing
42,99,2411.5,1664.3445636202566,363.0135105869664,2510.3,ActiveLearning,Continuing
43,206,2331.1,1705.8094042172995,366.46815116086634,2510.3,ActiveLearning,Continuing
44,191,2411.5,1747.2773121856737,367.7007465002283,2510.3,ActiveLearning,Continuing
45,31,2487.3,1792.342167992243,366.96086003189157,2510.3,ActiveLearning,Continuing
46,289,1571.2,1827.4601069103533,368.70503575175866,2510.3,ActiveLearning,Continuing
47,212,2249.6,1799.056393078662,372.20026183126504,2510.3,ActiveLearning,Continuing
48,194,1233.3,1815.2269589148568,367.05309464415035,2510.3,ActiveLearning,Continuing
49,159,2356.4,1750.7368693161159,382.7938827624782,2510.3,ActiveLearning,Continuing
50,118,1603.3,1745.768889011707,387.52412059015603,2510.3,ActiveLearning,Continuing
51,233,1088.6,1730.833775599106,381.05111367781024,2510.3,ActiveLearning,Continuing
52,306,2510.3,1685.0283296821947,401.41897352349156,2510.3,ActiveLearning,Max yield strength in Dataset reached
