Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,9,1155.0,,,2510.3,WarmStart,WarmStart
3,17,1188.6,,,2510.3,WarmStart,WarmStart
4,24,1383.7,,,2510.3,WarmStart,WarmStart
5,25,1005.9,,,2510.3,WarmStart,WarmStart
6,33,1819.0,,,2510.3,WarmStart,WarmStart
7,42,1350.3,,,2510.3,WarmStart,WarmStart
8,45,1716.3,,,2510.3,WarmStart,WarmStart
9,46,1798.3,,,2510.3,WarmStart,WarmStart
10,57,1235.9,,,2510.3,WarmStart,WarmStart
11,60,1340.8,,,2510.3,WarmStart,WarmStart
12,63,1423.8,,,2510.3,WarmStart,WarmStart
13,73,2381.6,,,2510.3,WarmStart,WarmStart
14,75,1471.1,,,2510.3,WarmStart,WarmStart
15,76,1669.3,,,2510.3,WarmStart,WarmStart
16,82,1746.6,,,2510.3,WarmStart,WarmStart
17,93,1755.2,,,2510.3,WarmStart,WarmStart
18,108,1164.4,,,2510.3,WarmStart,WarmStart
19,143,1216.8,,,2510.3,WarmStart,WarmStart
20,146,1722.5,,,2510.3,WarmStart,WarmStart
21,148,1237.0,,,2510.3,WarmStart,WarmStart
22,164,1282.2,,,2510.3,WarmStart,WarmStart
23,165,1250.8,,,2510.3,WarmStart,WarmStart
24,172,1164.4,,,2510.3,WarmStart,WarmStart
25,173,1522.7,,,2510.3,WarmStart,WarmStart
26,175,1074.9,,,2510.3,WarmStart,WarmStart
27,180,1182.0,,,2510.3,WarmStart,WarmStart
28,185,1998.6,,,2510.3,WarmStart,WarmStart
29,197,1348.9,,,2510.3,WarmStart,WarmStart
30,219,1804.2,,,2510.3,WarmStart,WarmStart
31,228,1240.2,,,2510.3,WarmStart,WarmStart
32,231,1547.3,,,2510.3,WarmStart,WarmStart
33,239,1144.8,,,2510.3,WarmStart,WarmStart
34,242,1305.4,,,2510.3,WarmStart,WarmStart
35,251,1369.5,,,2510.3,WarmStart,WarmStart
36,260,1599.4,,,2510.3,WarmStart,WarmStart
37,277,1172.0,,,2510.3,WarmStart,WarmStart
38,287,1615.8,,,2510.3,WarmStart,WarmStart
39,291,1577.8,,,2510.3,WarmStart,WarmStart
40,292,2372.4,,,2510.3,WarmStart,WarmStart
41,296,1681.2,,,2510.3,WarmStart,WarmStart
42,309,1212.0,,,2510.3,WarmStart,WarmStart
43,106,2381.6,1524.9275575333977,306.40148027844947,2510.3,ActiveLearning,Continuing
44,273,2402.3,1592.3136240932593,322.05970849239594,2510.3,ActiveLearning,Continuing
45,71,2501.1,1633.2318828471973,332.7763248107598,2510.3,ActiveLearning,Continuing
46,99,2411.5,1688.397280122626,343.54728744682336,2510.3,ActiveLearning,Continuing
47,206,2331.1,1727.06166266049,346.64440612028847,2510.3,ActiveLearning,Continuing
48,191,2411.5,1767.6764996685379,348.29858423161784,2510.3,ActiveLearning,Continuing
49,31,2487.3,1811.8053653814688,347.80694990132844,2510.3,ActiveLearning,Continuing
50,289,1571.2,1846.5913976112286,349.9643331490419,2510.3,ActiveLearning,Continuing
51,212,2249.6,1810.9722987547214,354.68177348991304,2510.3,ActiveLearning,Continuing
52,194,1233.3,1828.2151585874826,350.35196436107964,2510.3,ActiveLearning,Continuing
53,159,2356.4,1759.7487151373866,366.55158772445463,2510.3,ActiveLearning,Continuing
54,118,1603.3,1752.0601869251136,371.9795896114114,2510.3,ActiveLearning,Continuing
55,306,2510.3,1744.159119529392,370.72829483565397,2510.3,ActiveLearning,Max yield strength in Dataset reached
